Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72)
4.178803259447055e-15,0.07995426632056102,3.76,0.0,0.5269027447965369,0.9999999993260671,1.8245568541638617e-34,0.0,4.052580560999355e-27,4.1449176464752215e-17,4.144917605425598e-17,1.48680414863319e-17,8.996965316806224e-30,9.933243688129837e-29,4.057989263680697e-25,4.0579694232937103e-25,1.1543162709586207e-21,2.30264481160296e-33,1.4868041757755138e-17,4.934037855496224e-33,4.732288087112075e-27,2.673760875919316e-25,4.0525848995889306e-27,1.1633667757080117e-46,6.243578002348708e-38,2.1477650695835003e-43,1.154316270949569e-21,8.951332921302781e-40,5.42842175940348e-29,7.588220083323374e-51,4.590863478966964e-27,2.891063067337196e-29,6.839580834363425e-39,4.115802414621346e-40,2.3812653443188342e-35,9.747766367605677e-32,6.73932904515133e-10,4.120437945615912e-34,5.47835212127417e-57,5.038212875176437e-42,7.092323032059571e-44,2.9595418806376677e-43,6.904867286148539e-36,1.0681792742280716e-51,4.0080824723171774e-55,2.0633603762903192e-53,1.900974162417592e-55,1.0331550754905628e-59,1.585678473165012e-64,1.6418746786345948e-36,2.1124142143054198e-52,3.0226827582243025e-45,1.0486571294023132e-48
5.223504517110933e-15,0.07995426632056102,3.76,0.0,0.5269027447965369,0.9999999991575883,3.3215366347231648e-34,0.0,6.191428325254568e-27,5.181147497305491e-17,5.1811474345909346e-17,1.858505335650673e-17,1.3746002614291262e-29,1.5175680004798404e-28,6.199691061579183e-25,6.199661218859717e-25,1.4428954610149993e-21,4.191877616020839e-33,1.8585053771180213e-17,8.212051574884006e-33,7.205664094155957e-27,4.084903031869843e-25,6.191434894184843e-27,1.8319225616710813e-46,9.539962481109464e-38,3.284159044520786e-43,1.442895461000699e-21,1.3677707872698153e-39,8.293401713664893e-29,1.3822444944877943e-50,7.013803045777096e-27,4.416891739033637e-29,1.2451197717856084e-38,6.2890230259308944e-40,3.638501589709968e-35,1.4892386530062182e-31,8.424116047422552e-10,6.295051776051422e-34,1.045892240972387e-56,9.45190982803777e-42,1.3306166179758551e-43,5.552504579383324e-43,1.0549078721893607e-35,2.3355497582455904e-51,7.296608385282691e-55,3.7562694041252536e-53,3.4606514935811224e-55,1.880831855719622e-59,3.36420106616587e-64,2.508392083466772e-36,3.8455699875440286e-52,5.5026794142264943e-45,1.9674239209289975e-48
7.312907032438689e-15,0.07995426632056102,3.76,0.0,0.5269027447965369,0.9999999988206368,8.769838598360738e-34,0.0,1.190589936791776e-26,7.25360719896603e-17,7.253607078368141e-17,2.6019076998727596e-17,2.643607188375894e-29,2.9181969148695534e-28,1.1921786830077875e-24,1.1921730614024104e-24,2.020053841129921e-21,1.1067795824883582e-32,2.6019077796130244e-17,1.8798445742128227e-32,1.379927845344575e-26,7.85512493984149e-25,1.1905911734471e-26,3.812049180647311e-46,1.8350201295220013e-37,6.3278432507099074e-43,2.020053841100321e-21,2.6310913183741973e-39,1.594791417462479e-28,3.65557042580936e-50,1.348729676321969e-26,8.49352761369696e-29,3.2874842018742126e-38,1.2097976393333355e-39,6.998788403624939e-35,2.8637535914728754e-31,1.1793631376560767e-09,1.2104952525637909e-33,3.078554358725315e-56,2.5860495114385877e-41,3.6408105045969545e-43,1.519266840396667e-42,2.028550863528395e-35,8.983568533443521e-51,1.9265503847609266e-54,9.91766164605047e-53,9.137143237977983e-55,4.966028301507713e-59,1.232548915796247e-63,4.823452624129683e-36,1.0153441079121705e-51,1.4528700009387568e-44,5.383231804366258e-48
9.402309547766446e-15,0.07995426632056102,3.76,0.0,0.5269027447965369,0.999999998483693,1.818207406885685e-33,0.0,1.9525646658408144e-26,9.32606690062657e-17,9.32606670284632e-17,3.345310051082209e-17,4.3359865149897103e-29,4.78578323901903e-28,1.9551700347711446e-24,1.9551609355130607e-24,2.59721222124834e-21,2.2946315050172913e-32,3.345310181856062e-17,3.5624555964438843e-32,2.257676062166365e-26,1.2882385872694898e-24,1.9525666516505466e-26,6.787489251058715e-46,3.0102458368914566e-37,1.0397368794915032e-42,2.597212221196444e-21,4.316426424808196e-39,2.6154531371705523e-28,7.590136893185945e-50,2.2119134102059565e-26,1.3929364806766605e-28,6.815778818731653e-38,1.9847592018149297e-39,1.1481309297350374e-34,4.696548969787902e-31,1.5163068898691588e-09,1.9851756731911903e-33,6.966508990077805e-56,5.451524062192875e-41,7.675272551639684e-43,3.202799785957414e-42,3.326818670641025e-35,2.3862670813387422e-50,3.99427732532278e-54,2.056179905293378e-52,1.8943589198347673e-54,1.0295960886547559e-58,3.2005327041358186e-63,7.910295653983215e-36,2.105062798864566e-51,3.0121637001448958e-44,1.134850921216256e-47
1.358111457842196e-14,0.07995426632056102,3.76,0.0,0.5269027447965368,0.9999999978098288,5.463188617738784e-33,0.0,4.0480167383344126e-26,1.3470986303947648e-16,1.3470985893913741e-16,4.8321147144687124e-17,8.991403979008127e-29,9.921551773516437e-28,4.053417585066351e-24,4.053399043988288e-24,3.751528981500723e-21,6.894705234327091e-32,4.8321149855863795e-17,9.523128113809105e-32,4.6682408902582806e-26,2.670749474984464e-24,4.0480206667054803e-26,1.7105614858823155e-45,6.244375404735789e-37,2.1642389160324537e-42,3.751528981378195e-21,8.955075457445872e-39,5.422298986318461e-28,2.2884578100926252e-49,4.585692964699754e-26,2.8878070149459686e-28,2.0479447786048836e-37,4.117815404915829e-39,2.381758062867002e-34,9.73678782586216e-31,2.1901710563998336e-09,4.115475153317227e-33,2.4839072268909164e-55,1.662821304467472e-40,2.3411965470166318e-42,9.769534292003625e-42,6.897092092994543e-35,1.082911264261464e-49,1.200202132485006e-53,6.1782273281630484e-52,5.692002286618038e-54,3.0937297357956312e-58,1.4186762029420657e-62,1.6398769864365292e-35,6.32510566085806e-51,9.05068237181141e-44,3.461647895751033e-47
2.1938724639732988e-14,0.07995426632056102,3.76,0.0,0.5269027447965366,0.9999999964621938,2.3488012893954357e-32,0.0,1.0524913880406827e-25,2.1760825110589796e-16,2.176082404449463e-16,7.805723885113566e-17,2.3389460469592905e-28,2.5794917994944426e-27,1.0538953876056701e-23,1.053890672437438e-23,6.060162502100183e-21,2.964256219379765e-31,7.805724590024224e-17,3.6476475823050974e-31,1.2109624415309305e-25,6.943994191877879e-24,1.0524923060655411e-25,6.826735816490912e-45,1.6255006213822504e-36,5.674169755648779e-42,6.060162501699713e-21,2.3317821448974575e-38,1.4098047276063093e-27,9.912770548097495e-49,1.1922880131731207e-25,7.5083477313197665e-28,8.804775399866451e-37,1.072296925742432e-38,6.200705792025247e-34,2.531581485181978e-30,3.5378060445611388e-09,1.0699484551830521e-32,1.4186251433252007e-54,7.214892279882053e-40,1.0158652605316265e-41,4.2390847653183557e-41,1.793256112275599e-34,8.106913954096368e-49,5.160389291995706e-53,2.656219542769554e-51,2.4471759831359437e-53,1.330173028979336e-57,1.0463747354711869e-61,4.2633295724706767e-35,2.7193666630597945e-50,3.891180381903924e-43,1.5020387776257047e-46
3.865394476235504e-14,0.07995426632056102,3.76,0.0,0.5269027447965364,0.9999999937672972,1.322638669966435e-31,0.0,3.2622607930967124e-25,3.8340502723874096e-16,3.8340499419448305e-16,1.3752941601897456e-16,7.257168112964278e-28,7.994465510739709e-27,3.2666113138534167e-23,3.2665971628594625e-23,1.067742954394061e-20,1.6692084819436942e-30,1.375294378681057e-16,1.8810263699877157e-30,3.747332662142245e-25,2.1523324967100938e-23,3.262262976562627e-25,4.569206619084467e-44,5.050777552331108e-36,1.7887642211343873e-41,1.0677429542174829e-20,7.249465349578405e-38,4.369759539740723e-27,5.668939222305331e-48,3.6955680767081876e-25,2.327257398038132e-27,4.958075476662047e-36,3.3342131699688295e-38,1.927129007682386e-33,7.846788366423825e-30,6.2327026924781305e-09,3.315843411525456e-32,1.1969366984897585e-53,4.0788947325177054e-39,5.743256083711802e-41,2.396592433219656e-40,5.558307054490113e-34,8.622261911252791e-48,2.9062556171952835e-52,1.4957496471797022e-50,1.3780350029732593e-52,7.491237759760078e-57,1.106038498265457e-60,1.321202069375017e-34,1.531307832130962e-49,2.1911707147344316e-42,8.491868464227911e-46
7.208438500759915e-14,0.07995426632056103,3.76,0.0,0.526902744796536,0.9999999883789967,8.782811990304124e-31,0.0,1.1339358753096729e-24,7.149985795044266e-16,7.149984646452693e-16,2.564737453745732e-16,2.5277856264050027e-27,2.7782316378838106e-26,1.1354472484792179e-22,1.1354426019355362e-22,1.9911963632283014e-20,1.1084159269555695e-29,2.564738213203978e-16,1.182037768044032e-29,1.3012448262636115e-24,7.481332476143197e-23,1.1339361682842968e-24,4.638131934396579e-43,1.7643485913359272e-35,6.428486401888376e-41,1.9911963622453368e-20,2.5352861926210034e-37,1.5188826493918163e-26,3.881246999587622e-47,1.2845494584359947e-24,8.089358237909486e-27,3.2923449072224227e-35,1.1663666506232818e-37,6.735011501466824e-33,2.7274799212553016e-29,1.1621003059673873e-08,1.152190247477623e-31,1.3219839468955238e-52,2.7121367160512573e-38,3.8188509878309186e-40,1.593561161708551e-39,1.932024072114227e-33,1.1179130607548736e-46,1.9303613408965462e-51,9.932333237813568e-50,9.150668729347282e-52,4.975600479750161e-56,1.431310455122435e-59,4.590685367821939e-34,1.0168442991890348e-48,1.4550181339288634e-41,5.646481029761129e-45
1.0551482525284325e-13,0.07995426632056103,3.76,0.0,0.5269027447965355,0.9999999829926861,2.6390936891807002e-30,0.0,2.42932038417598e-24,1.046592131770112e-15,1.0465918856983616e-15,3.754180414235831e-16,5.42497713830608e-27,5.950973977036446e-26,2.432556834367366e-22,2.4325473483690654e-22,2.914649772957682e-20,3.330610481941423e-29,3.7541820412829043e-16,3.488325323866707e-29,2.7867401802151122e-24,1.6027842384706523e-22,2.4293201685018726e-24,1.8112538894651315e-42,3.7957101637013287e-35,1.415371558055312e-40,2.9146497701836317e-20,5.459454223865186e-37,3.2540024051518465e-26,1.1905222940811244e-46,2.7519907120684885e-24,1.7330465323549226e-26,9.892963908277484e-35,2.512222446178269e-37,1.4494915595638952e-32,5.843293420090476e-29,1.700731335682928e-08,2.4677578548647296e-31,5.2199127074911625e-52,8.151721453479535e-38,1.1478157385782636e-39,4.789698918850384e-39,4.139129205911025e-33,4.491775363990054e-46,5.801607452170756e-51,2.9845063516490886e-49,2.749629790788879e-51,1.49537782001562e-55,5.749521179341153e-59,9.831898374849308e-34,3.0554514888661105e-48,4.3720941356397913e-41,1.6971389456533394e-44
1.3894526549808737e-13,0.07995426632056105,3.76,0.0,0.5269027447965351,0.9999999776083652,5.848043698030627e-30,0.0,4.212379970726502e-24,1.378185684035797e-15,1.3781852573537766e-15,4.943623041662502e-16,9.422724721994562e-27,1.0317073547667043e-25,4.2179894159687063e-22,4.2179737400751483e-22,3.838103183964449e-20,7.380393494837547e-29,4.943625862920355e-16,7.653843291719309e-29,4.831220104521211e-24,2.7791860592644517e-22,4.212378180669058e-24,4.9559156934172294e-42,6.608202062437467e-35,2.5182589748168856e-40,3.838103178032368e-20,9.51341181433015e-37,5.642324350719639e-26,2.6890650831044214e-46,4.7718803830252845e-24,3.005057798016391e-26,2.1922097699039454e-34,4.37866495465691e-37,2.5244544869300376e-32,1.013211893367218e-28,2.2391634283807887e-08,4.2779044457787384e-31,1.4306545247848888e-51,1.8065498725144834e-37,2.543745855526832e-39,1.0614750052679882e-38,7.177147554093246e-33,1.2331288830919301e-45,1.2858544421163276e-50,6.613453619004835e-49,6.092986180793715e-51,3.31430109252987e-55,1.5783365525159133e-58,1.704307719855065e-33,6.77065869090173e-48,9.68824666973267e-41,3.761135720890921e-44
1.723757057433315e-13,0.07995426632056105,3.76,0.0,0.5269027447965347,0.9999999722260327,1.0953134227857777e-29,0.0,6.483115076611777e-24,1.7097792363014817e-15,1.7097785796115258e-15,6.133065336028245e-16,1.4526643058639482e-26,1.5875910480489127e-25,6.491744568771902e-22,6.491721618825385e-22,4.761556596643782e-20,1.3823155414863e-28,6.133069678118931e-16,1.424396724793707e-28,7.434685475820874e-24,4.277338584056149e-22,6.483110147656198e-24,1.1083918067931103e-41,1.0211169785547393e-34,3.974062674772744e-40,4.761556585791545e-20,1.4713660271928087e-36,8.683837334359039e-26,5.131340552029754e-46,7.344218352541802e-24,4.6249695970189307e-26,4.105913480106327e-34,6.773630178941086e-37,3.9022850502666964e-32,1.5593956204131912e-28,2.777396656364786e-08,6.58223470798004e-31,3.197289089939294e-51,3.3837617041220926e-37,4.7645744889880665e-39,1.9882005444061025e-38,1.1046080722751595e-32,2.7521815349377712e-45,2.4088403980719894e-50,1.2386714186295157e-48,1.1411905406988187e-50,6.2087803269235314e-55,3.5227117770471185e-58,2.6222400067533374e-33,1.2681144512962792e-47,1.814566428921782e-40,7.044813001236755e-44
2.392365862338197e-13,0.07995426632056106,3.76,0.0,0.5269027447965338,0.9999999614673312,2.8512924517376155e-29,0.0,1.2487613580157593e-23,2.37296634083285e-15,2.372965075934055e-15,8.511948925586152e-16,2.807379599252004e-26,3.0569499897883097e-25,1.2504221110160555e-21,1.250418134700468e-21,6.608463428485448e-20,3.5984070685890607e-28,8.511957289209103e-16,3.679441238713722e-28,1.4318575920146334e-23,8.238895342086676e-22,1.2487595830392052e-23,3.8428493426709673e-41,1.9823185714298694e-34,8.02804035550837e-40,6.608463401041223e-20,2.8614216500329966e-36,1.672639519522293e-25,1.3850664152486978e-45,1.414623885578145e-23,8.908494775537833e-26,1.068840536992669e-33,1.317855536002202e-36,7.580975792351623e-32,3.0036665290768996e-28,3.853266786114843e-08,1.267198219505963e-30,1.1052034907401698e-50,8.808926388479872e-37,1.2403607845863984e-38,5.175879089587085e-38,2.1276697640621105e-32,9.46460035878231e-45,6.273216377698372e-50,3.224478452738454e-48,2.970720961661543e-50,1.6169097217404665e-54,1.2116049056661096e-57,5.047873209867336e-33,3.3011196529815347e-47,4.723631317237166e-40,1.833975379855493e-43
3.060974667243079e-13,0.07995426632056106,3.76,0.0,0.5269027447965329,0.9999999507165759,5.891175208517737e-29,0.0,2.0442819642269306e-23,3.036153445364216e-15,3.0361513746660168e-15,1.0890831182929446e-15,4.6111421046023514e-26,5.0026776356014265e-25,2.046998325902999e-21,2.0469925469163994e-21,8.455370271652261e-20,7.434815901857891e-28,1.0890844874574279e-15,7.567427951535412e-28,2.343841877950119e-23,1.3487453637793173e-21,2.0442776963608145e-23,9.883023910261724e-41,3.270671520484535e-34,1.3758184464371155e-39,8.455370215932665e-20,4.729347478886582e-36,2.7381586821352037e-25,2.960670207257294e-45,2.315805150156939e-23,1.458362202368398e-25,2.2083752255208618e-33,2.179065006473328e-36,1.2516753236724127e-31,4.917141910513935e-28,4.928342304334088e-08,2.0733835144889454e-30,2.834717170501838e-50,1.8200843059728067e-36,2.5628132217523565e-38,1.0694317624433258e-37,3.483099319083014e-32,2.417186843654714e-44,1.2966571691196095e-49,6.662230615185601e-48,6.137936216882677e-50,3.34209183823902e-54,3.0948506023381103e-57,8.258631168310806e-33,6.820573861278076e-47,9.759688168345271e-40,3.789331085453617e-43
3.7295834721479616e-13,0.07995426632056107,3.76,0.0,0.526902744796532,0.9999999399737605,1.059326709387257e-28,0.0,3.03487372332275e-23,3.699340549895581e-15,3.699337475807478e-15,1.3269712108079045e-15,6.868683407922286e-26,7.424251675681951e-25,3.0389027671830542e-21,3.0388952890298785e-21,1.0302277129481177e-19,1.33689701608365e-27,1.32697324342364e-15,1.3565759656420106e-27,3.479422173246115e-23,2.0023012566666665e-21,3.03486533057507e-23,2.127411897370942e-40,4.894067389127136e-34,2.1354926638495784e-39,1.0302277030465873e-19,7.089077655011934e-36,4.064931837379764e-25,5.502795474533201e-45,3.4379655559868544e-23,2.1650351312657792e-25,3.9710067312795916e-33,3.26769277222766e-36,1.874240599862746e-31,7.299821604917745e-28,6.002623820606264e-08,3.076446612596346e-30,6.088567432292172e-50,3.272831494496909e-36,4.6083914300268664e-38,1.9230275695459245e-37,5.170898134581034e-32,5.182028041116487e-44,2.3325326439720877e-49,1.1979747182323548e-47,1.1036991047180156e-49,6.011987599318444e-54,6.635999168694677e-57,1.2252981197529871e-32,1.2264458320084642e-46,1.7549457556895755e-39,6.813889396687186e-43
5.066801081957726e-13,0.07995426632056109,3.76,0.0,0.5269027447965302,0.9999999185119259,2.6456569517478437e-28,0.0,5.601272258303427e-23,5.025714758958308e-15,5.025709085319147e-15,1.802746996187838e-15,1.2763476654662908e-25,1.3692910677119855e-24,5.608695040262663e-21,5.6086853494914496e-21,1.3996090902113795e-19,3.338881483997584e-27,1.802750747653675e-15,3.3751602739815374e-27,6.421373795278853e-23,3.695512888768745e-21,5.601249080427581e-23,7.250990379169031e-40,9.176704268063125e-34,4.2889421734004666e-39,1.399609065845758e-19,1.3338187220826802e-35,7.5022036205211215e-25,1.4748143134745035e-44,6.345223521701481e-23,3.9958615991976784e-25,9.917534559999507e-33,6.153286857736724e-36,3.51905069485602e-31,1.3472793341352446e-27,8.148807216108885e-08,5.671915699021552e-30,2.067875412307652e-49,8.173926339804903e-36,1.150950757241818e-37,4.802782892637901e-37,9.543609007211544e-32,1.7632023185520548e-43,5.830644578491972e-49,2.9919289612941e-47,2.7564812454263434e-49,1.5027864681630558e-53,2.25895222522831e-56,2.2586516400546597e-32,3.063026776559531e-46,4.3829527975503674e-39,1.7017773349791195e-42
6.404018691767491e-13,0.0799542663205611,3.76,0.0,0.5269027447965284,0.9999998970817808,5.3371852746188615e-28,0.0,8.947960052974466e-23,6.352088968021029e-15,6.35207990446957e-15,2.2785222487145793e-15,2.0528309865248213e-25,2.185889229321061e-24,8.959796354359545e-21,8.959787482073258e-21,1.7689904772233763e-19,6.735645229058687e-27,2.2785282416279844e-15,6.793514733071503e-27,1.0257718422875982e-22,5.9035237393042896e-21,8.947910659788036e-23,1.8429543537165194e-39,1.4891362929462769e-33,7.410674227877262e-39,1.7689904285016344e-19,2.1716694775140606e-35,1.198438220016625e-24,3.173921907281817e-44,1.0136397233381952e-22,6.383328869230661e-25,2.0006999988499517e-32,1.0026551186436133e-35,5.717817664442768e-31,2.1522580534927465e-27,1.0291821685486474e-07,9.051039051073031e-30,5.2442010611742025e-49,1.6489616229794935e-35,2.321863790026503e-37,9.688867377526764e-37,1.5245813230285597e-31,4.484365966041126e-43,1.1772504007069838e-48,6.035733302090229e-47,5.560764634996402e-49,3.0341587724601965e-53,5.747618446765665e-56,3.6036665439231895e-32,6.179144889353476e-46,8.841888621369055e-39,3.433072670728619e-42
9.07845391138702e-13,0.07995426632056114,3.76,0.0,0.5269027447965249,0.9999998543163717,1.519891028248299e-27,0.0,1.7982215687722814e-22,9.00483738614645e-15,9.004819171688694e-15,3.2300711552724862e-15,4.181263698242583e-25,4.386686794056277e-24,1.800591588561998e-20,1.8005924656453947e-20,2.507753290752609e-19,1.9181308483242992e-26,3.2300831988766148e-15,1.929713073422221e-26,2.061361036999483e-22,1.1863940354786984e-20,1.798206662432472e-22,7.503902242581007e-39,3.085936107456178e-33,1.714443930815519e-38,2.507753153383505e-19,4.5290295235274494e-35,2.408317139139919e-24,1.0223897116684557e-43,2.0370489717948689e-22,1.282818576960737e-24,5.697457562569452e-32,2.0942114129060314e-35,1.1877040646359115e-30,4.3252596525364326e-27,1.4568362503003188e-07,1.8150118902731045e-29,2.129325896680923e-48,4.6958111385019736e-35,6.61206269984766e-37,2.759137619570063e-36,3.0638744785239216e-31,1.8302259754176616e-42,3.3584898972244765e-48,1.718819396325523e-46,1.5835660995593338e-48,8.655384973289441e-53,2.3479706923930803e-55,7.22402179464047e-32,1.7596492791881013e-45,2.517932949312841e-38,9.776508343240668e-42
1e-12,0.07995426632056118,3.76,0.0,0.5269027447965237,0.9999998396096926,2.0312527492858004e-27,0.0,2.181823968448968e-22,9.918910724271843e-15,9.918888624270691e-15,3.5579515414289615e-15,5.096535698498112e-25,5.3198903129445184e-24,2.1846959475359412e-20,2.1846981243697644e-20,2.762313213047872e-19,2.5634765630809942e-26,3.557966154205315e-15,2.5775050853637785e-26,2.501077573585405e-22,1.439477677851899e-20,2.181803798795584e-22,1.1060808465286045e-38,3.783271152425142e-33,2.1743718809420543e-38,2.7623130298682676e-19,5.564099174704992e-35,2.9220180418548906e-24,1.4207170133559294e-43,2.471596214077659e-22,1.556472139983014e-24,7.614339823193087e-32,2.574102051310882e-35,1.4571917241740056e-30,5.2479324169457666e-27,1.603903037159238e-07,2.2005577760425476e-29,3.1366542911601816e-48,6.275695155063012e-35,8.836661209636438e-37,3.6874373285954005e-36,3.717473586558218e-31,2.6996277377634667e-42,4.49117606049994e-48,2.2971098895812565e-46,2.1163535886965857e-48,1.1574239351382462e-52,3.464410775154463e-55,8.757535274184443e-32,2.3516722559522044e-45,3.3650793930547056e-38,1.306577594939639e-41
