Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28)
3.354443233403376e-19,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999995908,1.7496796412405577e-43,0.0,1.4575340260434465e-32,1.4245664047988526e-18,1.424566404795561e-18,1.3773264569537232e-19,2.9017114130294924e-35,3.361674787089114e-34,3.141096781781147e-30,3.0832940101371634e-30,1.9134721824191297e-22,9.611267627393606e-32,1.3773264569551943e-19,1.4863340988816353e-26,9.774334113007621e-29,1.987346844803103e-31,6.371842103830156e-33,2.6906605309134364e-38,2.604033297960188e-41,1.778522160939852e-46,1.9134721824191231e-22,6.883935746870127e-43,3.6889827387032285e-34,5.775994628870252e-58,4.233503193283246e-33,2.6790398447032828e-34,1.0117514370786192e-45,4.755198343395836e-43,5.67866930750126e-39,6.527873264983775e-36,4.0921246970106827e-13,1.0748231763657035e-37,2.1028377456759973e-62,1.140760419156212e-47,3.869225423920298e-51,1.2824246856998243e-50,2.1450325207756707e-39,5.635657270388275e-63,1.7414678058446333e-60,1.174721681765869e-58,1.3844795810420788e-60,4.6250759228352586e-64,2.717547925454362e-68,6.688075213646098e-40,2.8958772005303812e-58,8.203806710667226e-33,1.8656114683421823e-54,2.1708200409807534e-65,2.6758804971966694e-57,1.4785697150410857e-56,2.628498400119637e-49,2.2255549748705698e-77,1.0541956640687796e-57,2.5646018652012887e-50,3.89590483094015e-34,3.43990162570025e-76,4.397665360607586e-57,2.916773307548658e-59,3.6857712243225744e-68,7.341520916343155e-79,1.2098283563587577e-83,1.2627756287800325e-81,1.4483313026185308e-79,2.851124926616177e-33,1.2020501534010102e-93,2.4046629519072144e-92,4.354078695159422e-84,1.5323030631152515e-67,1.923538150672358e-36,6.535227046334645e-58,3.149065759796725e-73,1.4869535370637357e-26,6.197621560747063e-30,4.173630619740403e-40,3.1535569230440246e-97
6.7118008397289105e-19,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999991812,1.4008075932382464e-42,0.0,5.833934547999108e-32,2.850370486752371e-18,2.8503704867391962e-18,2.7558495485306954e-19,1.1614408034186476e-34,1.3455459832953789e-33,1.2457023032485222e-29,1.2341211336580115e-29,3.8286068080897096e-22,3.8470118201612848e-31,2.75584954853774e-19,2.9739601878009453e-26,1.9558081606719503e-28,7.954566554521875e-31,2.550397391548956e-32,1.0769654187350136e-37,1.0422919597956948e-40,7.11872860358813e-46,3.828606808089684e-22,2.7553683377574335e-42,1.476554471676961e-33,4.624310784770256e-57,1.6945045600827858e-32,1.072314115814091e-33,8.10016337849272e-45,1.9033185979638304e-42,2.272947839222584e-38,2.6128505188577163e-35,8.187804646412508e-13,4.302093753793795e-37,1.6835505785807196e-61,4.674058071390912e-47,3.0985184190223926e-50,1.0269798407207482e-49,8.585720199302062e-39,9.026845851463263e-62,1.3942331372125925e-59,9.404916264944893e-58,1.1084254877049517e-59,3.70287299721299e-63,4.353136759593095e-67,2.6769730317760813e-39,2.3184625776903702e-57,3.283660657992541e-32,1.4940022517581764e-53,3.47708473689132e-64,2.142874281460363e-56,1.1840549447843963e-55,2.1043969589686995e-48,7.12976929008296e-76,8.439975271344708e-57,2.0532408701425954e-49,1.5593772341834928e-33,5.509819827592933e-75,3.5216412764005734e-56,2.335192169111755e-58,3.43035100587709e-67,1.175599876664182e-77,1.9373016609607608e-82,4.0454174337890465e-80,2.3192665649220093e-78,1.1411929929685516e-32,3.849881539794915e-92,7.701565145194721e-91,1.3950253458697182e-82,2.4536824937221273e-66,7.699167266558583e-36,5.232155334735714e-57,5.044385254576328e-72,2.9751989538282814e-26,1.2400627675362443e-29,1.6705399274273872e-39,2.0208083447283066e-95
1.3426516052379979e-18,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999983621,1.1210718088052862e-41,0.0,2.334333724788842e-31,5.701978650659985e-18,5.7019786506072685e-18,5.512895731670053e-19,4.647276303565154e-34,5.3839365137759e-33,4.961321806455023e-29,4.9380920518038493e-29,7.65887605943087e-22,1.5393058250171578e-30,5.512895731700554e-19,5.949214312013099e-26,3.912834182684581e-28,3.1828627520525734e-30,1.0204911612965897e-31,4.309264487347481e-37,4.170525566947763e-40,2.848422697927055e-45,7.658876059430766e-22,1.1025062653209004e-41,5.908141184359815e-33,3.700858899572328e-56,6.780225434704573e-32,4.2906532170721054e-33,6.482592507787093e-44,7.61575374041031e-42,9.094753707430742e-38,1.0454805470791736e-34,1.6379164469088924e-12,1.721397857808814e-36,1.3473549559945656e-60,1.9566949854875546e-46,2.480070580611028e-49,8.220001127638437e-49,3.435406421660861e-38,1.445079320429869e-60,1.1158102545783652e-58,7.526791358143378e-57,8.870772633223809e-59,2.9634238001250128e-62,6.9690695329186e-66,1.0711378914829142e-38,1.8554746901856295e-56,1.31389197980047e-31,1.1958073280017575e-52,5.566355437016658e-63,1.715167803898938e-55,9.477238593538514e-55,1.6841571352791328e-47,2.2828058934862336e-74,6.754545294154007e-56,1.6432167023326404e-48,6.239540117296229e-33,8.820496193426624e-74,2.818718102536438e-55,1.8688634479137344e-57,3.5120512445338683e-66,1.8817254085570138e-76,3.100944319437841e-81,1.2952596889581737e-78,3.712388483172686e-77,4.566258426357684e-32,1.2324976655596595e-90,2.4655722727582992e-89,4.46683539323452e-81,3.9274908601581e-65,3.0806711930854836e-35,4.187314426360359e-56,8.07576304204388e-71,5.95168978735364e-26,2.480663990446036e-29,6.684335688741131e-39,1.2941281690858678e-93
2.6855946477682116e-18,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999967238,8.970277773527397e-41,0.0,9.338854929384763e-31,1.1405194978477524e-17,1.1405194978266623e-17,1.1026988097890422e-18,1.8592133284660754e-33,2.153925127022643e-32,1.9802297824821618e-28,1.9755583699277814e-28,1.531941456211319e-21,6.158225639490511e-30,1.1026988098017061e-18,1.189973034593165e-25,7.827992319793385e-28,1.2733523563712617e-29,4.082629149386049e-31,1.723986397380449e-36,1.6684818587984407e-39,1.1395577571596462e-44,1.5319414562112765e-21,4.4107431852570834e-41,2.3636411859028596e-32,2.9612571698807757e-55,2.7125316756249453e-31,1.7165406773859074e-32,5.187058938653624e-43,3.046797533305392e-41,3.6384950570900657e-37,4.182602964327386e-34,3.2761883809932825e-12,6.886712199218829e-36,1.0780932003649697e-59,8.519870121510546e-46,1.984558925318474e-48,6.577666269502634e-48,1.3743862689722647e-37,2.3127542784088843e-59,8.928177484878053e-58,6.022576669502904e-56,7.097965887488212e-58,2.3711893256465793e-61,1.1153752891448256e-64,4.285248944123016e-38,1.484661663508289e-55,5.256423474244573e-31,9.568881321590273e-52,8.908585273684012e-62,1.372481681193221e-54,7.583710957852809e-54,1.3475815888282512e-46,7.307027037022456e-73,5.404662480880806e-55,1.3148229989740557e-47,2.496222339493156e-32,1.4116622452417577e-72,2.2555379384192665e-54,1.4953747041138427e-56,4.036872598841851e-65,3.011373291248714e-75,4.96252049250169e-80,4.145993131071561e-77,5.941109888922653e-76,1.8268006928516064e-31,3.9448747331600494e-89,7.891596284270285e-88,1.4298281736994867e-79,6.285264785644999e-64,1.232470217467967e-34,3.3504877401571874e-55,1.2925145897201106e-69,1.1904671454389422e-25,4.961866436225938e-29,2.6741695333044803e-38,8.285015919035607e-92
5.371480732828639e-18,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999934474,7.1769036164952455e-40,0.0,3.735846001486378e-30,2.281162763412184e-17,2.281162763327817e-17,2.205517283009777e-18,7.437460138719848e-33,8.616401244715884e-32,7.912319790689606e-28,7.902876623698134e-28,3.064049156747783e-21,2.4634907401560126e-29,2.205517283061362e-18,2.380079355574657e-25,1.566273296636537e-27,5.093823965953169e-29,1.6331845702165646e-30,6.896506834309934e-36,6.67447112019609e-39,4.558627613209554e-44,3.064049156747613e-21,1.7644410381485555e-40,9.455334205377654e-32,2.3692430942243304e-54,1.085100976873431e-30,6.866721530442871e-32,4.150041165943966e-42,1.2188183052501333e-40,1.45551756182055e-36,1.6731773506071613e-33,6.5527321273584936e-12,2.75490896584506e-35,8.625636945909047e-59,3.9617233012388e-45,1.587848149088798e-47,5.262799243856986e-47,5.497992508823991e-37,3.700908808348113e-58,7.143220410500114e-57,4.8185188179289404e-55,5.678911880421769e-57,1.897131639416956e-60,1.7848598371508181e-63,1.714239000262076e-37,1.1878421072542475e-54,2.1027405128719147e-30,7.656074253980095e-51,1.4255669971568897e-60,1.0981243399462554e-53,6.067736893348918e-53,1.0781676321415182e-45,2.3385764100753712e-71,4.324140519498238e-54,1.0519582347316769e-46,9.985701989723966e-32,2.2589658800286157e-71,1.8046578205659372e-53,1.1964133538380791e-55,5.192591861716019e-64,4.8186874375064905e-74,7.940840554435848e-79,1.3269037676265867e-75,9.50692953437109e-75,7.307797370858571e-31,1.262517120717071e-87,2.525625419502741e-86,4.576155641924812e-78,1.0057447293287818e-62,4.930291213861114e-34,2.6806446984657566e-54,2.0683778725331846e-68,2.381063478840126e-25,9.924271327734655e-29,1.0697548710874079e-37,5.303240949579419e-90
1.0743252902949494e-17,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999868943,5.741795472664229e-39,0.0,1.4943992103348997e-29,4.562449294544742e-17,4.5624492942072605e-17,4.41115422935789e-18,2.9751063589073324e-32,3.446700365137412e-31,3.1632079023262484e-27,3.1612792826762205e-27,6.1282645578207115e-21,9.854363961209279e-29,4.41115422956609e-18,4.760304454329457e-25,3.13499117490885e-27,2.037612497304611e-28,6.533004112513859e-30,2.7587149866283244e-35,2.66989749477312e-38,1.823545726579633e-43,6.128264557820029e-21,7.058052723114793e-40,3.7822875661049837e-31,1.895504326235907e-53,4.3405805269193515e-30,2.7468003803284612e-31,3.3201905471199485e-41,4.875472431409781e-40,5.822315859491416e-36,6.692981741696862e-33,1.3105819132874672e-11,1.1020083384421895e-34,6.900953012589698e-58,2.027570132779655e-44,1.2703589276525804e-46,4.210505902595853e-46,2.199286493667834e-36,5.92185568850002e-57,5.71484798528881e-56,3.85499805746626e-54,4.543345184783635e-56,1.5177774596459513e-59,2.85598325905053e-62,6.857234352528383e-37,9.503187985623135e-54,8.411304309857126e-30,6.125247104500255e-50,2.2810618887491382e-59,8.785550778186473e-53,4.854496784393656e-52,8.625750489750863e-45,7.483968963832639e-70,3.459476626630858e-53,8.416064762044734e-46,3.994443319011892e-31,3.614590329458688e-70,1.4438205458547713e-52,9.571761218756893e-55,7.294844944526095e-63,7.710292062845688e-73,1.2705991142562434e-77,4.246389605507964e-74,1.5212403661089374e-73,2.923237802455964e-30,4.0404089548665534e-86,8.082710630906698e-85,1.4644826934581715e-76,1.6092734568804868e-61,1.972204025158729e-33,2.1446175659863096e-53,3.3098177664883805e-67,4.762256145618598e-25,1.984908111140886e-28,4.279193606115584e-37,3.3943400763816676e-88
2.1486797243191203e-17,0.06766071231284707,3.76,0.0,0.5313500713266757,0.9999999999737881,4.593545422175729e-38,0.0,5.977718476015706e-29,9.125022356824642e-17,9.125022355474684e-17,8.822428121680695e-18,1.1900677519879744e-31,1.37870789195059e-30,1.2649391433721216e-26,1.264537440023529e-26,1.225669535996657e-20,3.9418258000994625e-28,8.822428122517211e-18,9.520804479011794e-25,6.27950592741445e-27,8.150615813038476e-28,2.613254813288282e-29,1.1035084455918338e-34,1.0679810522958898e-37,7.294495165470022e-43,1.2256695359963839e-20,2.8232796301354264e-39,1.5129457926775225e-30,1.516471246648898e-52,1.736267535193853e-29,1.0987425061531561e-30,2.6562154850268464e-40,1.950229310943947e-39,2.328980687724494e-35,2.677247165357356e-32,2.6211991195050347e-11,4.408122325782517e-34,5.521078837789218e-57,1.1653048237528468e-43,1.0163193063601957e-45,3.368511328240089e-45,8.797324961053797e-36,9.475290377087803e-56,4.571987491260777e-55,3.084071649846678e-53,3.6347624235165486e-55,1.2142509440582741e-58,4.569739246568471e-61,2.7429490093567173e-36,7.602730840680039e-53,3.364590176703476e-29,4.900352767208986e-49,3.649822779725654e-58,7.028663124326143e-52,3.883720339364049e-51,6.900764115515525e-44,2.394953982865603e-68,2.7676469688217404e-52,6.733010600609824e-45,1.5978098255958895e-30,5.783540067556543e-69,1.1550994271628962e-51,7.657590737633759e-54,1.0861077698257918e-61,1.2336781044411963e-71,2.03301028551395e-76,1.3588922714703119e-72,2.4342157837693947e-72,1.1693188362179877e-29,1.293053213027187e-84,2.586712656904728e-83,4.686525247555068e-75,2.5749030256476644e-60,7.889034926394018e-33,1.715734775546426e-52,5.296453458796681e-66,9.524641479079969e-25,3.9698700688273334e-28,1.7117122674474652e-36,2.172462730580291e-86
4.297388592367462e-17,0.06766071231284707,3.76,0.0,0.5313500713266756,0.9999999999475757,3.674879970893581e-37,0.0,2.391111727982291e-28,1.825016848144357e-16,1.8250168476043682e-16,1.7644975904832616e-17,4.760327403709774e-31,5.51488523566277e-30,5.059068522337022e-26,5.0582012133033675e-26,2.4513556964258292e-20,1.5767463745625196e-27,1.7644975908186095e-17,1.9042003837111273e-24,1.2596851417304042e-26,3.260279489491632e-27,1.045312559871892e-28,4.414078684327667e-34,4.2719702756308085e-37,2.9179588334168437e-42,2.4513556964247365e-20,1.1293242209445986e-38,6.051844614903308e-30,1.2132422627455677e-51,6.945140789553537e-29,4.395014733002578e-30,2.124997607132763e-39,7.801001885976889e-39,9.316073204715789e-35,1.0709097598598712e-31,5.24243275239773e-11,1.7632662978427256e-33,4.417212109015803e-56,7.495377699592414e-43,8.130683108259881e-45,2.6948517055574917e-44,3.5189657843523985e-35,1.5160721589694743e-54,3.657634334601982e-54,2.4672866028891977e-52,2.907844451481581e-54,9.714125320601004e-58,7.311715653576445e-60,1.0971903351560198e-35,6.082256848503637e-52,1.3458497612498692e-28,3.9203442455162546e-48,5.839815451287984e-57,5.623019615998434e-51,3.107025437320718e-50,5.520676696842621e-43,7.663987004326675e-67,2.2141438125749336e-51,5.386470770579469e-44,6.391304241248247e-30,9.253819251417903e-68,9.241051759461704e-51,6.126145300214968e-53,1.6729296269232706e-60,1.9739100682268076e-70,3.2528578217290397e-75,4.34853134991408e-71,3.8955030853342595e-71,4.6773223276834113e-29,4.1385613964238234e-83,8.279066906390445e-82,1.4997169799028816e-73,4.119897175589518e-59,3.1556927309337215e-32,1.3726041078126443e-51,8.476808607385446e-65,1.9049412145620407e-24,7.939793993517835e-28,6.846918720636913e-36,1.3904033738673244e-84
8.594806328464146e-17,0.06766071231284707,3.76,0.0,0.5313500713266753,0.999999999895151,2.9399214540172502e-36,0.0,9.564495670691934e-28,3.650046073091793e-16,3.650046070931828e-16,3.5290071465161697e-17,1.9041470234530956e-30,2.2059633683450723e-29,2.023489796088049e-25,2.0232907750851344e-25,4.902728017284178e-20,6.3070176974928136e-27,3.529007147859046e-17,3.808519978860019e-24,2.5344806344872792e-26,1.304118428055045e-26,4.1812715151384315e-28,1.765640453906818e-33,1.7087988894101776e-36,1.1672943389463185e-41,4.902728017279804e-20,4.5173269065436817e-38,2.4207500637941202e-29,9.706809579571916e-51,2.778070445077565e-28,1.7580148348775834e-29,1.7000081731656059e-38,3.1204208546893467e-38,3.7264927847936975e-34,4.2836608260442285e-31,1.0484896900015212e-10,7.053096510332077e-33,3.534265250063863e-55,5.26546664965085e-42,6.504597947491998e-44,2.155898421521287e-43,1.4075934756276045e-34,2.4257360010867603e-53,2.9261263241171844e-53,1.9738409973085784e-51,2.3262893694355103e-53,7.771350342006448e-57,1.1698851432349409e-58,4.388780224712697e-35,4.8658343399766716e-51,5.3834264254142315e-28,3.1363002050762825e-47,9.34378391225212e-56,4.498451522836152e-50,2.4856400168817927e-49,4.4165673819323106e-42,2.4524973188900886e-65,1.7713254973929369e-50,4.3091995692304835e-43,2.5565346381730817e-29,1.4806230784280786e-66,7.39307894982409e-50,4.9009453309468056e-52,2.624857403947366e-59,3.158276194123872e-69,5.204605613667208e-74,1.3915421560732937e-69,6.234853289401501e-70,1.8709379692115514e-28,1.3247684993242997e-81,2.6501615696543238e-80,4.799140574362913e-72,6.591877150593125e-58,1.2623208404280745e-31,1.0980897981319023e-50,1.3569629204724016e-63,3.80989534771721e-24,1.5879641924258686e-27,2.738781418665876e-35,8.898668712491131e-83
1.7189641800657511e-16,0.06766071231284707,3.76,0.0,0.5313500713266749,0.9999999997903019,2.3519441924376048e-35,0.0,3.825808086766374e-27,7.300104523081269e-16,7.300104514441385e-16,7.05802625619208e-17,7.616658479879473e-30,8.823860345287377e-29,8.093683947938231e-25,8.093183672523004e-25,9.805472659000914e-20,2.5228135909035053e-26,7.058026261566563e-17,7.6174780635544e-24,5.1293772057376486e-26,5.216486971755472e-26,1.672512866349454e-27,7.062579773968475e-33,6.835229642632871e-36,4.670028183828664e-41,9.805472658983389e-20,1.806940995086519e-37,9.683024122411787e-29,7.766772919587855e-50,1.1112310034386548e-27,7.032077222573372e-29,1.3600105731257718e-37,1.2481748993727034e-37,1.4906365440985233e-33,1.713468687007472e-30,2.0969812722593394e-10,2.8212421349404665e-32,2.828179940739655e-54,3.920036882328467e-41,5.203698938489962e-43,1.7247255596875522e-42,5.630388241264421e-34,3.8811939996620364e-52,2.340910393380517e-52,1.5790774866042492e-50,1.861037023812172e-52,6.217105072607851e-56,1.8718247715957287e-57,1.7555138036481043e-34,3.892679001444875e-50,2.1533760455855784e-27,2.509050080803134e-46,1.495011756885371e-54,3.598775843379643e-49,1.9885198812149436e-48,3.5332640953820345e-41,7.848025757968869e-64,1.4170645004708752e-49,3.447365695027012e-42,1.0226164066841584e-28,2.3690052012871477e-65,5.9147741849601925e-49,3.920767911566206e-51,4.158452880816952e-58,5.0532579911347396e-68,8.327395482587887e-73,4.4529539844318045e-68,9.98219717334269e-69,7.483767085435672e-28,4.24194554120607e-80,8.485905382920564e-79,1.535732380088144e-70,1.054703614217731e-56,5.0495948254553465e-31,8.784744382878768e-50,2.173258050460962e-62,7.619803613415878e-24,3.175933846389521e-27,1.0955153536985357e-34,5.695175847346607e-81
3.437931274504424e-16,0.06766071231284708,3.76,0.0,0.5313500713266741,0.9999999995806039,1.8815582268915556e-34,0.0,1.5303252517789496e-26,1.4600221423438633e-15,1.4600221388879061e-15,1.4116064465984292e-16,3.0467080786612946e-29,3.5295361715129618e-28,3.237418524337268e-24,3.2372775775375503e-24,1.9610961942434723e-19,1.0091267963788805e-25,1.411606448748816e-16,1.523666981277444e-23,1.0500392744151221e-25,2.08659743660339e-25,6.69006002723099e-27,2.8250354996194175e-32,2.7341086953656355e-35,1.868684812626859e-40,1.9610961942364352e-19,7.227818268540877e-37,3.873213967629306e-28,6.2155111017004124e-49,4.444929660977047e-27,2.812834465382045e-28,1.0880100716943211e-36,4.99273301193314e-37,5.962838872590597e-33,6.853883455292235e-30,4.193959447724131e-10,1.128495373748086e-31,2.2637622737180613e-53,3.019094480066201e-40,4.162967376708941e-42,1.379783176126462e-41,2.2521581762188367e-33,6.209923391304019e-51,1.8727349147190743e-51,1.2632638691780583e-49,1.488831838271376e-51,4.973701601232923e-55,2.9949265691335784e-56,7.022042137695825e-34,3.1141477888778627e-49,8.61351512779225e-27,2.007244020529214e-45,2.392023861948772e-53,2.879026993625196e-48,1.5908190534528233e-47,2.8266150002758433e-40,2.511373719509032e-62,1.1336531191770241e-48,2.75788994550877e-41,4.090470434167375e-28,3.790410709760498e-64,4.7322893715925176e-48,3.1366190047202384e-50,6.620934925810654e-57,8.085225690286493e-67,1.3323854041548717e-71,1.424948127884769e-66,1.599201719408214e-67,2.9935075817168147e-27,1.3591346249439674e-78,2.718923864744514e-77,4.914355437973534e-69,1.687528195772768e-55,2.0200793970162248e-30,7.027805825784938e-49,3.483964008086983e-61,1.5239620142366583e-23,6.3518737077510576e-27,4.3820669884148315e-34,3.6449214520293935e-79
5.156898368943098e-16,0.06766071231284708,3.76,0.0,0.5313500713266733,0.9999999993709064,5.3800827389376565e-34,0.0,3.2519424806847424e-26,2.1900338324174413e-15,2.1900338250735296e-15,2.1174102666216898e-16,6.47431703172046e-29,7.50024887664651e-28,6.87947994644365e-24,6.879217413319558e-24,2.941645122586905e-19,2.1443953571157723e-25,2.117410271191633e-16,2.2857137144070502e-23,1.605263073142498e-25,4.434021203129242e-25,1.4216382955140894e-26,6.003202678617194e-32,5.810005698455232e-35,3.972089301905404e-40,2.9416451225719107e-19,1.5359195664802293e-36,8.23058186859041e-28,1.7776333534908566e-48,9.44547905486804e-27,5.977275473861494e-28,3.111029982619285e-36,1.0609607294169882e-36,1.2671456103490215e-32,1.456450777761759e-29,6.290932634149947e-10,2.3980492843478283e-31,6.475262973497683e-53,8.864272646395023e-40,1.2358816333093745e-41,4.09623359173123e-41,4.785837941713712e-33,2.349341338197296e-50,5.354860721914666e-51,3.612146513809837e-49,4.2571301802166855e-51,1.4221703716222297e-54,1.1418158795176416e-55,1.492181280187278e-33,8.90451967368776e-49,1.8303726481051826e-26,5.959008796136493e-45,9.049516560089437e-53,8.546913378316676e-48,4.722746690723783e-47,8.08235457489505e-40,1.17155083467978e-61,3.241540368260049e-48,7.885833559145334e-41,8.692252344760045e-28,1.4339639527762725e-63,1.4015962630521053e-47,8.968773425604163e-50,2.4978304196935573e-56,2.975901029685213e-66,4.904064832304279e-71,6.647354143284699e-66,5.9007091611204895e-67,6.361201497297717e-27,6.217524364791308e-78,1.2438057057112706e-76,2.299045974347917e-68,6.211524699477198e-55,4.293021206193293e-30,2.0095139764887132e-48,1.329082494397408e-60,2.2859436668870703e-23,9.527814404719084e-27,9.311895835701225e-34,2.0430250442098507e-78
6.875865463381771e-16,0.0676607123128471,3.76,0.0,0.5313500713266726,0.9999999991612096,1.1348155311716936e-33,0.0,5.547432542034618e-26,2.92004552252886e-15,2.9200455100010084e-15,2.8232140856889895e-16,1.1044519489997516e-28,1.2794515976533405e-27,1.173555265450249e-23,1.1735137869297409e-23,3.9221940509304066e-19,3.658087091691637e-25,2.8232140934851075e-16,3.0478880059687345e-23,2.1786091220506264e-25,7.563919993163355e-25,2.4251481685897212e-26,1.0240759512955148e-31,9.911225665061453e-35,6.777803555982139e-40,3.9221940509047657e-19,2.6201112642088157e-36,1.4040405717032983e-27,3.75032269848676e-48,1.6112879181787643e-26,1.0196530747464874e-27,6.562064622838744e-36,1.809882143100613e-36,2.1616675341104513e-32,2.484534164854546e-29,8.387900831548658e-10,4.090784032175038e-31,1.3663583750631871e-52,1.9197232804895037e-39,2.692921857301035e-41,8.925480119356338e-41,8.164078135048517e-33,6.115323935016321e-50,1.1294971436802741e-50,7.619064769274875e-49,8.97952242765866e-51,2.9997747781093824e-54,3.072138832849664e-55,2.5454811354693364e-33,1.878221475558509e-48,3.122401010029885e-26,1.2984370084583733e-44,2.3555846730345843e-52,1.862291095556679e-47,1.0290619582978059e-46,1.7048028709157178e-39,3.567382512226397e-61,6.837348400085435e-48,1.6633489296403984e-40,1.4827961879822146e-27,3.7325385307286367e-63,3.0480287835509494e-47,1.8917744742155658e-49,6.487381786148896e-56,7.547530897710292e-66,1.2437772791873428e-70,2.0241250060184073e-65,1.503298165906035e-66,1.085145644776909e-26,1.8595022375929097e-77,3.7199111341172855e-76,7.416891464417434e-68,1.5755106470990883e-54,7.323941687316342e-30,4.23864782713814e-48,3.580328489925616e-60,3.0479253192928285e-23,1.2703756219465813e-26,1.5885001897075427e-33,7.458095673634438e-78
1.0313799652259118e-15,0.06766071231284712,3.76,0.0,0.531350071326671,0.999999998741817,3.099533953419e-33,0.0,1.1485257211893835e-25,4.380068902840509e-15,4.3800688769031794e-15,4.2348217215800097e-16,2.286660448899156e-28,2.6489325952387406e-27,2.429690821060741e-23,2.4296116954649385e-23,5.883291907617626e-19,7.573606737261613e-25,4.2348217377215603e-16,4.572535961618777e-23,3.367833047933869e-25,1.5660138535367953e-24,5.020962246842197e-26,2.12021958376723e-31,2.0520081630481007e-34,1.4039811223939507e-39,5.883291907564327e-19,5.424657164823266e-36,2.906887736138986e-27,1.0247148121294067e-47,3.335967604307747e-26,2.1110625793736616e-27,1.792303750183189e-35,3.7471609522090796e-36,4.47568621923904e-32,5.143913382351098e-29,1.258182551744173e-09,8.469427109089651e-31,3.735211810218981e-52,5.5370832592008465e-39,7.816723883903773e-41,2.590792344840418e-40,1.690269019583659e-32,2.2442382881883966e-49,3.0850179554609317e-50,2.0810033483154685e-48,2.4525866204049486e-50,8.193348747786293e-54,1.2425777236979542e-54,5.2700788298278194e-33,5.130006423363718e-48,6.464535917071979e-26,3.768963052589679e-44,8.644665833897883e-52,5.405466587221022e-47,2.987050331484361e-46,4.6563457026725025e-39,1.6253109647486227e-60,1.8674920880406278e-47,4.543113197926157e-40,3.0699414367803033e-27,1.3697484339439725e-62,8.816620671114985e-47,5.167023962527497e-49,2.3724168176871757e-55,2.639408699758534e-65,4.34955036204075e-70,9.221977727011434e-65,5.322718472942463e-66,2.2466542141602644e-26,8.219019055539335e-77,1.6442129612416166e-75,4.082605863416016e-67,5.510909854111523e-54,1.5165198514893115e-29,1.1577064138916993e-47,1.4524126694967473e-59,4.571888623530173e-23,1.9055643347627032e-26,3.2887885038856554e-33,4.857601792883004e-77
1.3751733841136465e-15,0.06766071231284713,3.76,0.0,0.5313500713266694,0.9999999983224261,6.485262845183777e-33,0.0,1.953341734943905e-25,5.840092283291315e-15,5.840092239178705e-15,5.646429353955627e-16,3.8890635804913497e-28,4.5051249595277524e-27,4.132261619497707e-23,4.1321335710220554e-23,7.844389764305249e-19,1.2880723778632031e-24,5.64642938140883e-16,6.097652996982819e-23,4.623698995129672e-25,2.6633796783811748e-24,8.539342694616538e-26,3.6059385751837137e-31,3.4899531986713984e-34,2.3890297414303977e-39,7.844389764214253e-19,9.226004346697729e-36,4.943854424516794e-27,2.144800531202741e-47,5.673607751485821e-26,3.590364909778936e-27,3.7500994335104285e-35,6.372989438259154e-36,7.612338660132981e-32,8.74845031449661e-29,1.6775731857001369e-09,1.4404241162258575e-30,7.821508059910799e-52,1.2066311529501085e-38,1.7094296484753515e-40,5.665771621410359e-40,2.874705231395634e-32,5.8194788666224335e-49,6.454909831593564e-50,4.3541556655229985e-48,5.13163228492384e-50,1.7143288784925276e-53,3.365799619180458e-54,8.962996337999638e-33,1.0733690670200944e-47,1.0994483594660852e-25,8.2422982024997e-44,2.2416269046628628e-51,1.1820859401970175e-46,6.5323432807876205e-46,9.742632720042067e-39,4.881891614537174e-60,3.9074182032289337e-47,9.505695877673627e-40,5.2211663667309595e-27,3.5517823392716477e-62,1.9234810161811116e-46,1.0811143923215966e-48,6.136556780878235e-55,6.595164541875549e-65,1.0868343484511077e-69,2.7699740524551585e-64,1.340899348909047e-65,3.820966845257239e-26,2.4112557656787948e-76,4.823729207049343e-75,1.3102172664645483e-66,1.3772236897714392e-53,2.579511562034373e-29,2.4223093428205255e-47,3.9423092654224213e-59,6.095851926867881e-23,2.5407536930289814e-26,5.5933684599014486e-33,1.785914045079289e-76
