Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134)
8.122315466442973e-06,0.09793361511564427,3.76,0.0,0.084265557953875,0.5768479250035985,0.2119859096415146,0.0,0.0005237516539521089,0.5824992580297293,0.00041128800366039945,0.01696937891761505,1.2235204942982505e-10,1.8636377087946943e-11,0.0011621305184096812,0.0001334786978885898,0.10802852098628851,0.18221225535961438,0.0006735165511553229,9.860449651616207e-06,0.0008358611038009261,2.25014182144559e-05,0.18167920765480516,0.003035444137803061,0.005709345379349222,0.0001730304925040211,0.10050472295269412,0.015203620870094454,2.6232775622258703e-07,7.575482992890511e-08,0.004990622608198922,1.0501001277194572e-05,0.07631936716772637,1.1864269596801978e-06,0.00015053126658062997,0.0034428819251972227,0.0010603895436451663,3.995523337862355e-06,5.042602106843911e-09,4.797722832128849e-05,9.457580201951218e-06,0.0001775454026700343,0.015197027161767476,1.8224692207929304e-08,6.9575183682590434e-06,1.4077716334638765e-05,4.281765130507693e-06,1.1039505028065301e-08,0.0007630013283926156,2.0311045477646597e-09,3.10512846600931e-05,3.376045172128414e-05,5.6709098550409324e-05,2.5771151237108846e-05,0.0022902940789372096,7.0907211085041596e-06,1.0207340441137176e-06,5.97887203278151e-08,0.000542426812189314,1.1505181185090714e-08,1.4527920748876866e-08,5.594513352434845e-14,0.000264637297087572,0.0038122337733604928,3.978502223189524e-07,8.285058697196029e-08,5.628296671641525e-06,3.3300471002965966e-12,1.106273582346093e-05,1.518347341619665e-09,3.674168158091851e-11,3.3126448289297616e-06,1.062629512684692e-05,9.037632181100129e-08,5.982294544831989e-07
8.145197050148748e-06,0.09794234933327932,3.76,0.0,0.08364651672896603,0.5761468580679305,0.21236428285180073,0.0,0.0005261712874131435,0.5833144899429683,0.0004086307247152324,0.0169171560593052,1.2141065735612044e-10,1.84920300998058e-11,0.001165271977278929,0.00013268917418718046,0.10795727209225603,0.18236603803521406,0.0006741522182162234,9.841654274200484e-06,0.0008382312332463961,2.2402914993636143e-05,0.18211199846919693,0.003034997737908928,0.0056775981815054225,0.00017261075898776388,0.10052310584392438,0.015128289235620077,2.6122872087031204e-07,7.547251459286033e-08,0.004988377907080083,1.0486173938913255e-05,0.07660011821136638,1.1792492919712343e-06,0.0001503716693959824,0.0034332605307721923,0.001059100808261126,3.9912838261276595e-06,5.029144636751273e-09,4.785578281923411e-05,9.443021773655103e-06,0.00017749803460576915,0.015185066254136927,1.8196065396963556e-08,6.973336177723276e-06,1.4104427454839644e-05,4.289501385478644e-06,1.1061126915461145e-08,0.000764278934332305,2.0287271516620604e-09,3.11542089716301e-05,3.379096034307222e-05,5.6954087797506655e-05,2.5845164030976462e-05,0.0022894505236498515,7.1221392092251805e-06,1.025646361367734e-06,5.988223084660001e-08,0.0005443013463888852,1.145045459730169e-08,1.4576761095310646e-08,5.5851581666566105e-14,0.0002657704634410243,0.003830696634219753,3.9903251320738856e-07,8.325255272768959e-08,5.671901991520649e-06,3.33525525181079e-12,1.1107769888375818e-05,1.521714327383477e-09,3.6843135422416865e-11,3.3234439424910802e-06,1.0736380669892386e-05,9.081848687057619e-08,5.929853971079206e-07
8.168078633854523e-06,0.09795104686538884,3.76,0.0,0.08303045282592786,0.575446936159987,0.21274216418347766,0.0,0.0005286136871152839,0.5841271660756717,0.0004059814614503714,0.016865054153990415,1.2047398338887692e-10,1.8348406156730567e-11,0.001168446926534694,0.00013190240125680145,0.10788512921916751,0.1825188471166089,0.0006748005088764786,9.82304986769135e-06,0.0008406239549095891,2.2304810484028105e-05,0.18254469901891257,0.0030345270032409396,0.005645945860888376,0.0001721906853784813,0.10054022710108607,0.015052896423744824,2.601344318615225e-07,7.519072533996947e-08,0.004986157460828928,1.0471654550017237e-05,0.07688102542138128,1.1721054717911252e-06,0.00015021044263381034,0.0034236689360307797,0.0010578141777861912,3.987001074661174e-06,5.015679229001193e-09,4.77344053418743e-05,9.4284265361323e-06,0.00017744925935750996,0.015172651063986827,1.81673544003961e-08,6.989082238424178e-06,1.413106139896763e-05,4.297214128293201e-06,1.108266540283895e-08,0.0007655318158758136,2.026329602198197e-09,3.1257096272017555e-05,3.382234965843131e-05,5.719976285667243e-05,2.5919220201153773e-05,0.002288548836217655,7.153648001544236e-06,1.0305993459749233e-06,5.997554948351745e-08,0.0005461791478408615,1.139597495412229e-08,1.4626007904782688e-08,5.5756812092943535e-14,0.0002669090807620428,0.0038491613524055685,4.002195716509776e-07,8.365456184306551e-08,5.715839913129156e-06,3.3404527187086718e-12,1.1152775664338299e-05,1.5251023966097525e-09,3.6944201427122276e-11,3.3342051828112536e-06,1.0847547106986867e-05,9.126333075343051e-08,5.877793951380192e-07
8.190960217560298e-06,0.09795970787434716,3.76,0.0,0.08241735014030925,0.5747481474057637,0.213119559923127,0.0,0.0005310791572669556,0.5849373019523494,0.0004033401830976522,0.016813071481371344,1.195420004963864e-10,1.8205501105331898e-11,0.0011716558182409353,0.00013111836706894477,0.10781209354491379,0.1826706872383849,0.000675461510769522,9.804637616157376e-06,0.0008430395817512382,2.220710070212698e-05,0.18297731462528213,0.0030340318457553724,0.005614387890376144,0.00017177027477646129,0.10055608831535336,0.01497744477835253,2.590448469713979e-07,7.490946084861609e-08,0.004983961792666508,1.0457442995526167e-05,0.07716209044957845,1.1649951877460174e-06,0.0001500475928042972,0.003414106936629251,0.001056529630393364,3.98267525598708e-06,5.002206395585386e-09,4.761309878143867e-05,9.413795239995025e-06,0.0001773990933260899,0.01515978229112088,1.813856091392892e-08,7.00475709039038e-06,1.4157619831544848e-05,4.304903871071651e-06,1.1104121624857524e-08,0.0007667598560995428,2.0239119753247152e-09,3.135994964994823e-05,3.3854631946947454e-05,5.744613406286102e-05,2.5993323604221226e-05,0.002287589020277962,7.18524885304159e-06,1.035593599844454e-06,6.006868385661852e-08,0.0005480602660837487,1.1341742477783676e-08,1.4675667476372648e-08,5.566082892244748e-14,0.00026805319078563526,0.003867627571696479,4.014114309369958e-07,8.405660656429047e-08,5.760114396297471e-06,3.345639924606189e-12,1.1197753278240644e-05,1.5285119644576939e-09,3.704488059147519e-11,3.344928575300128e-06,1.0959807757931052e-05,9.171089613871622e-08,5.826111573933903e-07
8.213841801266073e-06,0.09796833252707807,3.76,0.0,0.08180719267235011,0.5740504798883996,0.21349647636928296,0.0,0.0005335680203768647,0.5857449130901852,0.0004007068589826844,0.01676120631806088,1.1861468161836455e-10,1.8063310789297157e-11,0.001174899107571875,0.00013033705955274206,0.10773816614977647,0.18282156300699612,0.0006761353138585388,9.78641874800361e-06,0.0008454784320320984,2.210978168952389e-05,0.1834098506628293,0.0030335121764681616,0.005582923740051877,0.00017134952953644543,0.10057069099427952,0.014901936610593528,2.5795992421413634e-07,7.462871947233491e-08,0.004981791426918107,1.0443539230719214e-05,0.07744331499454159,1.1579181327706783e-06,0.00014988312621249018,0.0034045743272398915,0.0010552471441768682,3.978306537090234e-06,4.9887266442838864e-09,4.7491865726683304e-05,9.399128593611102e-06,0.0001773475526263675,0.015146460629457575,1.8109686650685413e-08,7.0203612814034225e-06,1.4184104383964088e-05,4.312571116442169e-06,1.1125496709669157e-08,0.0007679629382927025,2.021474343439874e-09,3.14627722288744e-05,3.388781963337119e-05,5.769321135298459e-05,2.6067477963590516e-05,0.002286571077892618,7.216943031805064e-06,1.0406297341882451e-06,6.016164217472132e-08,0.0005499447513219979,1.1287757325586101e-08,1.4725746151019755e-08,5.556363618917512e-14,0.00026920283560628595,0.0038860949355408333,4.026081251863863e-07,8.445867913278524e-08,5.804729395270459e-06,3.350817326844752e-12,1.124270287380671e-05,1.531943455924489e-09,3.71451740037653e-11,3.3556141495715745e-06,1.1073176137436276e-05,9.216122627648587e-08,5.774803917300088e-07
8.236723384971848e-06,0.0979769209846613,3.76,0.0,0.08119996453644239,0.5733539216624148,0.21387291979006112,0.0,0.00053608064740418,0.5865500149989399,0.0003980814586633985,0.0167094568953184,1.1769199984848789e-10,1.7921831074530726e-11,0.001178177264491534,0.00012955846665834055,0.10766334804335544,0.18297147901160318,0.0006768220093585505,9.768394589653295e-06,0.0008479408296151613,2.201284945979028e-05,0.18384231254509806,0.003032967904954117,0.0055515528793231034,0.00017092845120067173,0.10058403658509374,0.01482637421224995,2.5687962132219165e-07,7.434849946393343e-08,0.0049796468840191425,1.0429943230742284e-05,0.07772470078466433,1.1508739996432384e-06,0.00014971704906211445,0.0033950709015085406,0.001053966697178339,3.973895082250982e-06,4.975240499293817e-09,4.737070868299606e-05,9.384427322559376e-06,0.0001772946528549405,0.015132686766960196,1.8080733363301847e-08,7.035895365362803e-06,1.4210516760553717e-05,4.3202163895024555e-06,1.1146791717990227e-08,0.0007691409457545218,2.019016777616848e-09,3.156556716848611e-05,3.392192540582094e-05,5.794100611624805e-05,2.614168695250978e-05,0.0022854950098659525,7.248731904634599e-06,1.045708371850363e-06,6.025443329199943e-08,0.0005518326541520195,1.123401971473367e-08,1.4776250443729022e-08,5.546523787413619e-14,0.00027035805770956906,0.003904563086652293,4.0380968900093904e-07,8.486077177660756e-08,5.849688856633694e-06,3.3559854197128945e-12,1.1287624606659197e-05,1.5353973140951015e-09,3.724508276996425e-11,3.366261937655265e-06,1.1187666096575864e-05,9.261436583285461e-08,5.723868092939846e-07
8.259604968677623e-06,0.09798547341250477,3.76,0.0,0.08059564995114554,0.5726584607388449,0.21424889647093381,0.0,0.0005386174146334131,0.5873526231860517,0.00039546395192801816,0.016657821432274234,1.1677392860019922e-10,1.7781057881561332e-11,0.0011814907752805504,0.00012878257634589235,0.10758764013332182,0.18312043981538642,0.0006775216905659587,9.750566516145015e-06,0.0008504271036700119,2.1916300033829888e-05,0.1842747057430451,0.0030323989383579165,0.005520274775045123,0.00017050704145446613,0.10059612644893152,0.014750759844537088,2.5580389634695306e-07,7.406879879401108e-08,0.004977528687988258,1.0416655027680403e-05,0.0780062495929984,1.143862484343157e-06,0.00014954936736165755,0.0033855964519837697,0.0010526882673594898,3.9694410505817466e-06,4.961748475005977e-09,4.72496302360957e-05,9.369692163891201e-06,0.00017724040957664566,0.015118461383146943,1.805170264691372e-08,7.05135990332374e-06,1.4236858808392872e-05,4.327840263893762e-06,1.1168007731022764e-08,0.000770293761763759,2.0165393464969e-09,3.166833768279358e-05,3.395696230428602e-05,5.8189531254036335e-05,2.6215954295570882e-05,0.0022843608152189466,7.280617042950466e-06,1.0508301597851845e-06,6.03470642615595e-08,0.0005537240258741171,1.1180529814411837e-08,1.4827187129205614e-08,5.5365637894612163e-14,0.00027151890015310445,0.003923031666613106,4.0501615727046074e-07,8.526287670188975e-08,5.8949967619694325e-06,3.3611445946432028e-12,1.1332518648499427e-05,1.5388739726264893e-09,3.7344608042206504e-11,3.3768719755086893e-06,1.130329182555366e-05,9.307036087939648e-08,5.673301232308133e-07
8.282486552383398e-06,0.09799398997102965,3.76,0.0,0.079994233200126,0.5719640850762918,0.21462441276264463,0.0,0.0005411786562901487,0.5881527531638782,0.0003928543084204695,0.01660629817674615,1.1586044150407746e-10,1.7640987154462542e-11,0.0011848401340341344,0.00012800937661771764,0.10751104322006988,0.1832684499530163,0.0006782344536618143,9.732935840092763e-06,0.0008529375918131729,2.182012942876458e-05,0.18470703579035117,0.003031805181814395,0.005489088889938575,0.00017008530299264098,0.10060696185455173,0.014675095734429178,2.5473270734901244e-07,7.378961566966886e-08,0.004975437372652735,1.0403674714888774e-05,0.07828796324289168,1.1368832755316558e-06,0.00014938008691525793,0.0033761507702387158,0.0010514118325856722,3.964944595820144e-06,4.948251068346605e-09,4.7128633176782076e-05,9.354923874798357e-06,0.0001771848387210964,0.015103785149287813,1.802259611079777e-08,7.0667554646244344e-06,1.4263132333008782e-05,4.3354432855854745e-06,1.1189145895497038e-08,0.0007714212696463231,2.0140421162779293e-09,3.1771087047702804e-05,3.3992943706784636e-05,5.8438799223448515e-05,2.6290284112241174e-05,0.0022831684908989004,7.3126000993096995e-06,1.055995762744654e-06,6.043954359124975e-08,0.0005556189186559173,1.1127287735208537e-08,1.4878563024859924e-08,5.526484010617131e-14,0.00027268540666743984,0.0039415003164291924,4.0622756521180616e-07,8.56649860960509e-08,5.940657288231886e-06,3.3662953257613976e-12,1.137738518912897e-05,1.5423738856695805e-09,3.7443750978802103e-11,3.3874443033592545e-06,1.1420067783582211e-05,9.352925838695836e-08,5.62310049620191e-07
8.305368136089173e-06,0.09800247082092148,3.76,0.0,0.07939569862532304,0.571270782587203,0.2149994750580524,0.0,0.0005437646942151816,0.588950420446803,0.00039025249767853516,0.016554885398684115,1.1495151224067612e-10,1.7501614843905144e-11,0.0011882258324873575,0.0001272388554948484,0.1074335580190439,0.18341551393575412,0.0006789603972487779,9.715503890312575e-06,0.0008554726390409541,2.172433373203089e-05,0.18513930826957914,0.0030311865394629122,0.00545799468368994,0.00016966323828955504,0.10061654399780087,0.014599384081648403,2.536660131724171e-07,7.351094860776164e-08,0.004973373476272352,1.0391002432881946e-05,0.07856984360047337,1.1299360697501638e-06,0.0001492092133709281,0.003366733647007917,0.0010501373706373913,3.960405867571851e-06,4.934748769328554e-09,4.70077201035869e-05,9.340123164637501e-06,0.00017712795631314474,0.015088658731081875,1.799341547977052e-08,7.082082626210566e-06,1.4289339001404078e-05,4.343025956600282e-06,1.121020738867517e-08,0.0007725233529069692,2.0115251515731996e-09,3.187381861594047e-05,3.4029883099450834e-05,5.8688820872845586e-05,2.636468062823691e-05,0.0022819180321371644,7.344682551777341e-06,1.0612058342162624e-06,6.053188071415014e-08,0.0005575173853343544,1.1074293585358527e-08,1.4930384905686583e-08,5.516284829882719e-14,0.0002738576213596045,0.00395996867682774,4.0744394835624965e-07,8.606709213773932e-08,5.986674740455648e-06,3.3714381398982573e-12,1.1422224434024762e-05,1.5458975172477126e-09,3.7542512764792075e-11,3.397978964854287e-06,1.1538008557637189e-05,9.399110545198953e-08,5.57326306531571e-07
8.328249719794948e-06,0.09801091612201258,3.76,0.0,0.07880003067605665,0.5705785411449793,0.2153740897304122,0.0,0.0005463759041894634,0.589745640543434,0.0003876584895267704,0.01650358133835433,1.140471146757874e-10,1.7362936940247252e-11,0.001191648367442066,0.00012647100101721592,0.10735518516755992,0.18356163625503186,0.0006796996213097165,9.698272146495839e-06,0.0008580325955906931,2.162890907876321e-05,0.18557152880604125,0.003030542914027984,0.005426991615226094,0.0001692408483098972,0.10062487400895773,0.014523627064518534,2.526037732083365e-07,7.323279573654976e-08,0.004971337532167396,1.0378638356745903e-05,0.07885189256900388,1.1230205760153232e-06,0.0001490367522498068,0.00335734487201349,0.0010488648592233633,3.9558250120389694e-06,4.921242069568755e-09,4.688689319111702e-05,9.325290676996356e-06,0.00017706977786706774,0.015073082788421406,1.7964162353370052e-08,7.097341972072186e-06,1.4315480450295579e-05,4.3505887858279025e-06,1.1231193361364444e-08,0.000773599895227615,2.008988515116948e-09,3.1976535797739245e-05,3.406779405368725e-05,5.893960720675626e-05,2.643914773037108e-05,0.002280609432734191,7.376865753801796e-06,1.0664610276638935e-06,6.0624083493171e-08,0.000559419479215949,1.1021547516287007e-08,1.498265967773546e-08,5.5059666203115525e-14,0.0002750355885303967,0.003978436387558567,4.086653421818464e-07,8.64691869912749e-08,6.0330533932340095e-06,3.376573473292172e-12,1.1467036602681647e-05,1.5494453174128389e-09,3.764089463659405e-11,3.4084760065388346e-06,1.1657128932602047e-05,9.445594982322948e-08,5.523786145084503e-07
8.351131303500723e-06,0.09801932603358429,3.76,0.0,0.07820721392818215,0.5698873485821452,0.21574826313027803,0.0,0.000549012710186486,0.5905384289594242,0.00038507225427413634,0.01645238418718528,1.1314722293593624e-10,1.7224949474388347e-11,0.001195108257043016,0.00012570580128132245,0.10727592521243463,0.18370682138189215,0.0006804522270619607,9.681242171985906e-06,0.0008606178172515644,2.1533851543046073e-05,0.18600370307753736,0.003029874205857168,0.005396079142822217,0.00016881813337276576,0.10063195294140748,0.014447826839070262,2.515459461528715e-07,7.29551545458556e-08,0.004969330070794085,1.0366582698169811e-05,0.07913411209027786,1.116136497698887e-06,0.00014886270893048502,0.003347984233767264,0.001047594275977189,3.951202171626929e-06,4.907731448097874e-09,4.676615447005429e-05,9.31042705131641e-06,0.0001770103182759661,0.015057057972396213,1.7934838226893223e-08,7.112534093043891e-06,1.4341558488767403e-05,4.358132338876229e-06,1.1252104956795621e-08,0.0007746507802487994,2.0064322674727023e-09,3.2079242058582965e-05,3.410669047582068e-05,5.919117144410419e-05,2.6513689171332685e-05,0.002279242684867634,7.409151255209701e-06,1.0717620394025485e-06,6.071615951874063e-08,0.000561325254160858,1.0969049696910776e-08,1.5035394551820927e-08,5.4955297499064055e-14,0.0002762193529222934,0.0039969030868959214,4.098917822409401e-07,8.687126279485796e-08,6.079797507260184e-06,3.3817017486085075e-12,1.151182192895375e-05,1.5530177506483865e-09,3.7738897844208914e-11,3.4189354780306577e-06,1.1777444089784358e-05,9.492384103800216e-08,5.474666960724032e-07
8.374012887206498e-06,0.09802770071407273,3.76,0.0,0.07761723301932551,0.5691971926812874,0.21612200166197293,0.0,0.0005516754977736229,0.5913288012110708,0.00038249376229354916,0.016401292145648467,1.122518113263213e-10,1.7087648494870345e-11,0.0011986060372167968,0.00012494324444981675,0.10719577860445728,0.18385107376501783,0.0006812183181450161,9.664415452270987e-06,0.0008632286677446431,2.143915715460488e-05,0.18643583682356057,0.00302918031319987,0.005365256721444758,0.00016839509511641117,0.1006377817638759,0.014371985534339805,2.504924905070086e-07,7.267802276241765e-08,0.004967351632525822,1.0354835721382223e-05,0.07941650414930172,1.1092835274552395e-06,0.00014868708861770854,0.0033386515198014764,0.0010463255984407074,3.946537484126035e-06,4.894217375645329e-09,4.664550626838968e-05,9.295532980106325e-06,0.00017694959246515664,0.015040584924585853,1.7905444667012512e-08,7.127659586784173e-06,1.436757504733158e-05,4.365657202538324e-06,1.1272943351774956e-08,0.0007756758914352975,2.0038564669499815e-09,3.218194091872424e-05,3.414658672962212e-05,5.944352758392114e-05,2.658830914888997e-05,0.0022778177787231104,7.4415408534398275e-06,1.0771095975864642e-06,6.080811773098524e-08,0.0005632347648330914,1.0916800218405434e-08,1.5088596921647776e-08,5.48497457984645e-14,0.00027740896001157716,0.0040153684123746414,4.111233048311107e-07,8.727331166498415e-08,6.126911508144909e-06,3.386823465656316e-12,1.1556580661959392e-05,1.5566153087994166e-09,3.783652365524048e-11,3.4293574323469065e-06,1.1898969579146398e-05,9.53948301425448e-08,5.425902754845147e-07
8.396894470912273e-06,0.09803604032054075,3.76,0.0,0.07703007264457055,0.568508061165997,0.21649531178807785,0.0,0.0005543646258220706,0.59211677282379,0.0003799229836154774,0.016350303439004402,1.1136085438756676e-10,1.695103008352027e-11,0.0012021422453534763,0.00012418331869324677,0.10711474569612152,0.18399439782847074,0.0006819980013396122,9.647793521595037e-06,0.000865865520965426,2.1344822030556022e-05,0.18686793584495742,0.0030284611324457615,0.005334523802553315,0.0001679717354784331,0.10064236135877953,0.014296105249694,2.4944336584076693e-07,7.240139879198041e-08,0.004965402765250528,1.0343397739823875e-05,0.07969907077982058,1.1024613693696782e-06,0.00014850989633242138,0.0033293465168078673,0.0010450588040473209,3.941831082453408e-06,4.8807003338354544e-09,4.652495120332859e-05,9.280609192359514e-06,0.0001768876160725568,0.015023664278088317,1.7875983237982154e-08,7.142719059466906e-06,1.4393531896569147e-05,4.3731639055682225e-06,1.1293709760364984e-08,0.0007766751122642018,2.0012611696250297e-09,3.228463602299613e-05,3.4187497463087694e-05,5.969668842830124e-05,2.6663012264967564e-05,0.0022763347022619817,7.474036282484877e-06,1.0825044037585142e-06,6.089996742828394e-08,0.0005651480667266537,1.0864799150032476e-08,1.5142274132583637e-08,5.474301463274039e-14,0.0002786044558542058,0.004033832000904551,4.12359946771531e-07,8.767532569750337e-08,6.174399983422236e-06,3.391939141072962e-12,1.1601313068497929e-05,1.560238482550496e-09,3.793377339127372e-11,3.439741926213892e-06,1.2021721190906193e-05,9.586896881712311e-08,5.377490808397729e-07
8.419776054618048e-06,0.09804434501013067,3.76,0.0,0.07644571757136571,0.5678199417146995,0.21686819998265866,0.0,0.000557080477402842,0.5929023593248027,0.0003773598884102772,0.016299416289243286,1.1047432665323639e-10,1.6815090331581875e-11,0.0012057174187374096,0.00012342601216300633,0.10703282676433645,0.1841367979773332,0.000682791385302525,9.631377979579191e-06,0.0008685287559888742,2.1250842330360246e-05,0.18730000598773228,0.0030277165589891373,0.005303879836018202,0.00016754805530443408,0.1006456925438932,0.014220188063289986,2.483985320687829e-07,7.212528043042684e-08,0.004963484016433463,1.033226911459181e-05,0.0799818140541421,1.0956697343843182e-06,0.00014833113695240027,0.0033200690106383857,0.0010437938701473824,3.9370830957447895e-06,4.8671807819381585e-09,4.6404491346930324e-05,9.265656293882064e-06,0.0001768244045342571,0.015006296660256806,1.7846455477144584e-08,7.157713123845113e-06,1.4419430752027872e-05,4.380652977811269e-06,1.1314405414131909e-08,0.000777648326337138,1.9986464299251835e-09,3.2387331079736624e-05,3.422943737695455e-05,5.995066597126148e-05,2.6737802850082112e-05,0.0022747934418984907,7.5066390847841595e-06,1.0879471760776477e-06,6.099171735821918e-08,0.000567065215890386,1.0813046566697046e-08,1.5196433642938554e-08,5.463510748440966e-14,0.00027980588670999205,0.004052293488601451,4.136017447096229e-07,8.807729697739766e-08,6.22226755507047e-06,3.397049261815916e-12,1.1646019429070239e-05,1.5638877632118737e-09,3.8030648384221216e-11,3.4500890192519668e-06,1.21457148397268e-05,9.634630893932748e-08,5.329428406501546e-07
8.442657638323823e-06,0.09805261493934504,3.76,0.0,0.07586415267050002,0.5671328219449883,0.21724067273553646,0.0,0.0005598234631784758,0.5936855762458847,0.0003748044469952975,0.016248628905712912,1.0959220284619922e-10,1.667982535452044e-11,0.0012093321037162756,0.00012267131298447707,0.10695002197916333,0.1842782785913584,0.0006835985807084984,9.615170473389262e-06,0.000871218757862887,2.1157214209970536e-05,0.18773205316364433,0.0030269464858366808,0.005273324269749985,0.00016712405488003614,0.10064777604390035,0.014144236024892131,2.4735794908170346e-07,7.184966523413042e-08,0.004961595934211608,1.0321450263909643e-05,0.08026473609651842,1.0889083339494665e-06,0.00014815081516087402,0.0033108187860947436,0.001042530773979435,3.9322936479421615e-06,4.853659186236209e-09,4.628412856717331e-05,9.250674889860339e-06,0.00017675997282836864,0.014988482688858693,1.7816862878856745e-08,7.172642400919435e-06,1.4445273296808771e-05,4.388124934897603e-06,1.1335031494180004e-08,0.0007785954173558262,1.996012299492715e-09,3.249002973732076e-05,3.4272421423286756e-05,6.020547270817043e-05,2.6812684982366164e-05,0.002273193982006131,7.539350814641283e-06,1.0934386460936922e-06,6.108337556818246e-08,0.0005689862691634816,1.0761542533944182e-08,1.5251082980037113e-08,5.452602775399151e-14,0.0002810132992325827,0.0040707525099307005,4.148487356527742e-07,8.847921755772396e-08,6.270518853680469e-06,3.4021542764671184e-12,1.1690700042320334e-05,1.5675636380678775e-09,3.812715003205393e-11,3.46039877505136e-06,1.2270966729493101e-05,9.682690348826128e-08,5.281712855851832e-07
8.465539222029598e-06,0.09806085026020471,3.76,0.0,0.07528536291746961,0.5664466894436221,0.2176127365066232,0.0,0.0005625940348725611,0.5944664391200518,0.000372256630298584,0.016197939438928947,1.0871445813049312e-10,1.6545231344200135e-11,0.0012129868714875489,0.00012191920950581243,0.10686633144647306,0.18441884403874856,0.0006844196993028965,9.599172759705525e-06,0.0008739359201740487,2.1063933770214107e-05,0.18816408332424184,0.003026150804298145,0.00524285655171624,0.00016669973404652384,0.10064861252883894,0.01406825117231815,2.4632157634449523e-07,7.157455071057487e-08,0.004959739063664224,1.0310941621196564e-05,0.0805478390560229,1.082176873701261e-06,0.000147968935582373,0.0033015956266892552,0.0010412694927253697,3.927462861556447e-06,4.8401359731360425e-09,4.616386453575158e-05,9.23566555333616e-06,0.0001766943351861789,0.014970222974306524,1.7787206906022838e-08,7.187507517050985e-06,1.4471061393899332e-05,4.3955803521497145e-06,1.1355589251200605e-08,0.0007795162687721154,1.993358830464153e-09,3.2592735790768546e-05,3.431646489409139e-05,6.046112298656798e-05,2.6887662886774144e-05,0.002271536305522203,7.5721732165157596e-06,1.098979579710672e-06,6.117495119461945e-08,0.0005709112837630364,1.0710287240051228e-08,1.5306230045748606e-08,5.441577884506165e-14,0.00028222674052703835,0.0040892086984467,4.161009558550251e-07,8.888107947398849e-08,6.319158624689487e-06,3.4072546944104473e-12,1.1735355216913118e-05,1.5712666275961014e-09,3.8223279636599935e-11,3.4706712587622397e-06,1.2397493484283553e-05,9.73108073194902e-08,5.234341517234415e-07
8.488420805735373e-06,0.09806905113000507,3.76,0.0,0.07470933336668535,0.565761531726525,0.21798439781056572,0.0,0.0005653926253010408,0.5952449634952292,0.00036971640914495405,0.016147346046611825,1.0784106759200524e-10,1.641130446554573e-11,0.001216682307198066,0.00012116969001532685,0.10678175515512543,0.18455849866165275,0.0006852548558341495,9.583386612955293e-06,0.0008766806453293964,2.097099713136358e-05,0.18859610249851852,0.003025329402778038,0.00521247612654748,0.00016627509321330127,0.10064820256489537,0.013992235512038032,2.452893737289805e-07,7.129993437187198e-08,0.004957913958382701,1.0300743683036698e-05,0.08083112513742435,1.075475064851815e-06,0.0001477855026160451,0.003292399314912447,0.0010400100034368886,3.922590852856968e-06,4.826611608657579e-09,4.604370135394656e-05,9.220628940090344e-06,0.00017662750620993164,0.0149515181147352,1.7757488970969397e-08,7.202309107218963e-06,1.4496796987168776e-05,4.403019825513933e-06,1.1376079915619434e-08,0.0007804107638778684,1.990686069516309e-09,3.2695453142352205e-05,3.436158355729933e-05,6.071763179286672e-05,2.6962741085156865e-05,0.002269820392841072,7.605108195453272e-06,1.104570755735984e-06,6.126645262472993e-08,0.0005728403178897137,1.06592807103441e-08,1.5361882892245737e-08,5.4304364010425216e-14,0.0002834462584114814,0.00410766168623389,4.173584434186879e-07,8.928287472519123e-08,6.368191655000122e-06,3.412350982044019e-12,1.1779985280779296e-05,1.5749972502398927e-09,3.8319038686010535e-11,3.48090653967484e-06,1.2525312126237597e-05,9.779807683171478e-08,5.187311729440128e-07
