Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652),S(1550),OF(173),F2(77)
0.047605291019527436,0.11870725791986061,3.76,0.0,0.633610084312909,0.8936940696884326,0.10652722971184261,0.0,9.843539489616186e-08,0.0009483205044733555,2.5884440051184206e-09,2.415087353460518e-05,5.64254028108005e-14,2.073175323361909e-17,2.993229840398058e-09,2.219509731879385e-09,0.0002723759927282392,0.0003689888310949423,2.1872805389516373e-05,3.6837971582530525e-11,1.896475289824541e-08,0.00010687998107486445,0.10493596173752943,2.8427807788172436e-05,0.0017230251463126994,7.763019500059674e-08,3.8880513202881465e-07,8.097803753859128e-05,5.910393621109204e-11,5.996489078828135e-08,3.3155702653757668e-06,2.5988545350654205e-05,7.391309650388077e-05,2.2694417501890778e-10,5.265009621407726e-10,1.7985454956566662e-10,1.1851682952233299e-05,5.337329752571887e-14,1.4018153840908716e-13,4.2092826624550584e-10,6.776955336574673e-11,6.751989328824414e-09,3.2707123770275063e-06,2.7714607650710256e-10,2.0022912464743e-10,1.4654742762259417e-12,2.2022543945015933e-13,1.0617145995686292e-18,2.5685305637416436e-08,5.000097366368042e-16,4.736879373207516e-14,2.9900071777710286e-10,4.0632425038943474e-14,3.829436421074531e-12,1.0704788951068225e-06,1.0533149647341707e-15,2.8575734680985505e-12,1.1747756423065744e-11,9.130136877509593e-11,2.569202612084229e-13,3.3572838638414798e-15,1.210018524152107e-17,5.025094363281117e-10,1.1240870504048529e-11,2.7834045422115295e-09,1.0106577411584016e-20,1.432934770999068e-20,9.016188053815126e-18,1.0663379538955587e-14,3.3611209348195582e-15,4.0001744628850505e-21,4.611922495619011e-11,1.9430752395618078e-18,9.606147593143306e-11,2.7256543151621837e-10,2.9620725373066346e-13,3.745894173924364e-17,7.477369574357177e-13,2.09863496233284e-12,4.820155886696135e-08,1.8095034250159643e-15,1.0670129856066424e-12,6.0490635204881644e-12,1.416029547049238e-18,7.055340781850953e-17,3.591941676946632e-19,6.4909995199373306e-21,7.433076263409405e-10,3.2192815901368775e-15
0.04786185729856662,0.11870724004946785,3.76,0.0,0.6330433679095389,0.8931426187666962,0.10708083160654067,0.0,9.840063318865907e-08,0.0009534865206181017,2.5886822334310947e-09,2.41354813739785e-05,5.639578414969359e-14,2.0720870770915433e-17,2.992246276153567e-09,2.2190379082031067e-09,0.0002737059997868241,0.0003709217804292999,2.1869156977963743e-05,3.683655965494041e-11,1.8959153955383642e-08,0.00010674597071438128,0.10548125796464884,2.870512072950386e-05,0.0017318704734378193,7.805228184115708e-08,3.9173313667188784e-07,8.152551019848004e-05,5.903021710273604e-11,6.025373657220824e-08,3.317050600107187e-06,2.5965102881909494e-05,7.438522136181851e-05,2.2665787198262883e-10,5.299880930086493e-10,1.7973482623406708e-10,1.184436991110113e-05,5.37268214831048e-14,1.4105547142815588e-13,4.239552465447453e-10,6.824048880324142e-11,6.8029563806568065e-09,3.312107083019447e-06,2.7906584017106816e-10,2.0304647273055973e-10,1.484684552726981e-12,2.2310694981755907e-13,1.074854264687336e-18,2.613032790137114e-08,4.99112419761672e-16,4.8059396793125986e-14,2.988497022014491e-10,4.115748516798498e-14,3.874268050195821e-12,1.0764089533478535e-06,1.0666755527046055e-15,2.8732545726392095e-12,1.1877960176338105e-11,9.181697495412408e-11,2.581646687871274e-13,3.3564561654768593e-15,1.2159709902026572e-17,5.076477276433026e-10,1.1446159604047679e-11,2.81013213935706e-09,1.0291171937622302e-20,1.4598280659841557e-20,9.116116935790412e-18,1.0801824501042797e-14,3.3639969281904868e-15,4.049610239648363e-21,4.6962252529965926e-11,1.9790881080081475e-18,9.709614860184263e-11,2.7229750726050815e-10,2.978748720064136e-13,3.763819777574994e-17,7.49507640583186e-13,2.096880130052423e-12,4.8712302632535925e-08,1.8528291389111585e-15,1.0738475214318764e-12,6.124578341298491e-12,1.433840606863393e-18,7.146693875815268e-17,3.636295217063461e-19,6.571150651218842e-21,7.380812102973746e-10,3.206156137333398e-15
0.0481184235776058,0.11870722231695392,3.76,0.0,0.6324773586850401,0.8925918520066375,0.10763374347873156,0.0,9.836592780640444e-08,0.0009586521221405734,2.588918674744971e-09,2.4120108098364267e-05,5.6366163302675094e-14,2.0709987505079633e-17,2.99126351250943e-09,2.2185664672438846e-09,0.000275033694587072,0.0003728541751312139,2.1865504545987616e-05,3.683517031657923e-11,1.8953571724003967e-08,0.0001066122094483798,0.10602587623543468,2.8983177584018878e-05,0.0017407001153244984,7.847391965511454e-08,3.946686896045161e-07,8.207344685156912e-05,5.89566344755535e-11,6.05418792251264e-08,3.3185373271207145e-06,2.5941683604860606e-05,7.48575460671402e-05,2.2637210248642033e-10,5.334807418609174e-10,1.79615101486001e-10,1.1837065942947702e-05,5.408090491374166e-14,1.419293336451264e-13,4.269869140752754e-10,6.871195432021672e-11,6.854031619836138e-09,3.353779962045613e-06,2.8098767294349666e-10,2.0588478320213398e-10,1.5040355647646394e-12,2.26009482724077e-13,1.0880775069434938e-18,2.6580254444824625e-08,4.982174570833577e-16,4.8756179995787096e-14,2.986988846805533e-10,4.168628398802496e-14,3.919386900644117e-12,1.0823326551012723e-06,1.0801302588244142e-15,2.8889258941911665e-12,1.2008882851375164e-11,9.233205990928105e-11,2.594066337794908e-13,3.3556269674443204e-15,1.2219089443479576e-17,5.128037993939897e-10,1.1653952751478027e-11,2.836925135992569e-09,1.0478018340342642e-20,1.4870679661920087e-20,9.216597575488643e-18,1.094126978655741e-14,3.3668973136624166e-15,4.0993598399951074e-21,4.7815586722426305e-11,2.0155534131081317e-18,9.813567832583895e-11,2.72029980955352e-10,2.9954151800261144e-13,3.7817250158923024e-17,7.512814088763342e-13,2.0951278647051926e-12,4.922532272609429e-08,1.896925017625551e-15,1.0806837162920893e-12,6.200580287706584e-12,1.4517705589197783e-18,7.238706910714361e-17,3.6809316901505564e-19,6.651813067212428e-21,7.329205160414232e-10,3.1931492814920227e-15
0.04837498985664498,0.1187072047221148,3.76,0.0,0.631912055327777,0.8920417681377357,0.10818596660646744,0.0,9.833127767365945e-08,0.0009638173157325673,2.589153331776517e-09,2.410475365866975e-05,5.633654034618597e-14,2.0699103464197497e-17,2.990281539633049e-09,2.2180954030678683e-09,0.0002763590814296957,0.0003747860157974703,2.186184810561434e-05,3.683380330006568e-11,1.894800612011457e-08,0.00010647869659801898,0.10656981781217459,2.926197108292367e-05,0.0017495141037651778,7.889510685772612e-08,3.976117457541382e-07,8.262184342802918e-05,5.88831879583925e-11,6.082931929750876e-08,3.3200304011185148e-06,2.5918287496814578e-05,7.533007156581481e-05,2.2608686494290286e-10,5.369788399014757e-10,1.794953757172844e-10,1.1829771030924069e-05,5.44355408424695e-14,1.4280311838969397e-13,4.3002324762530496e-10,6.918394610117612e-11,6.905214767834795e-09,3.3957312205100863e-06,2.829115594177878e-10,2.087440658084249e-10,1.5235275502294688e-12,2.289330709050252e-13,1.1013843344431942e-18,2.7035107354655674e-08,4.973248402502729e-16,4.9459161619743855e-14,2.9854826429409357e-10,4.221881719220263e-14,3.964792602441553e-12,1.0882500113582423e-06,1.0936789754471532e-15,2.9045873495623527e-12,1.2140523419280984e-11,9.284662417932462e-11,2.6064614625706196e-13,3.3547962747398864e-15,1.2278324255798639e-17,5.179775324717533e-10,1.1864265274771098e-11,2.8637827516475972e-09,1.0667130406395284e-20,1.5146567884582824e-20,9.31762918309643e-18,1.1081716687528652e-14,3.369822060852237e-15,4.149423290573578e-21,4.867929129465368e-11,2.052473688232603e-18,9.918005586134749e-11,2.717628510744902e-10,3.0120718423204606e-13,3.799609733807864e-17,7.530582445953885e-13,2.093378155803792e-12,4.974061271188643e-08,1.941800001441717e-15,1.08752144592556e-12,6.277069438650013e-12,1.4698194731515021e-18,7.331380742218496e-17,3.725851135251464e-19,6.732986838455401e-21,7.278243087113581e-10,3.180259398963611e-15
0.04863155613568416,0.11870718726474622,3.76,0.0,0.6313474565297659,0.8914923658930097,0.10873750226425423,0.0,9.829668294706774e-08,0.0009689821080296529,2.5893862085621162e-09,2.408941800748402e-05,5.630691535583435e-14,2.0688218676049366e-17,2.989300357348912e-09,2.2176247097312558e-09,0.00027768216460455396,0.00037671730301933444,2.1858187667454713e-05,3.683245833990714e-11,1.894245709682862e-08,0.000106345431486702,0.10711308395363658,2.954149399939444e-05,0.0017583124704575453,7.931584216373031e-08,4.005622595024781e-07,8.317069587268477e-05,5.880987718158453e-11,6.111605839828628e-08,3.32152977684844e-06,2.589491453495853e-05,7.580279879739801e-05,2.258021577695729e-10,5.404823185427294e-10,1.7937564933425536e-10,1.1822485158228214e-05,5.4790722315412586e-14,1.4367681966196936e-13,4.3306422521279273e-10,6.965646036600948e-11,6.9565055313099726e-09,3.4379610623721604e-06,2.8483748407601277e-10,2.1162433010897677e-10,1.5431607437153902e-12,2.3187774913480814e-13,1.1147747737607218e-18,2.7494908643269334e-08,4.964345609254569e-16,5.016836368411783e-14,2.983978405232682e-10,4.2755093128962424e-14,4.010485628460168e-12,1.0941610316180135e-06,1.107321899883498e-15,2.9202389719674128e-12,1.2272881799637908e-11,9.336066830257021e-11,2.618832183860215e-13,3.3539640937089445e-15,1.2337414727889118e-17,5.23168797363733e-10,1.2077112497140251e-11,2.8907042319598254e-09,1.0858521917470614e-20,1.5425971039039636e-20,9.419211697596938e-18,1.1223167160782983e-14,3.3727711712449278e-15,4.199800680763928e-21,4.955343000397978e-11,2.089852066924759e-18,1.0022927198932962e-10,2.714961161426491e-10,3.028718655227333e-13,3.817474050205243e-17,7.548381362463467e-13,2.091630992904855e-12,5.0258166165431794e-08,1.9874630789913613e-15,1.0943606859797767e-12,6.3540458649489425e-12,1.4879874644864558e-18,7.424716696057525e-17,3.7710536541706137e-19,6.814672148910613e-21,7.227913874210506e-10,3.167484907940868e-15
0.04888812241472334,0.1187071699446454,3.76,0.0,0.6307835609866662,0.8909436440089988,0.10928835172307536,0.0,9.826214423511904e-08,0.0009741465056124796,2.589617308728616e-09,2.4074101092751985e-05,5.6277288407178063e-14,2.067733316839659e-17,2.988319968731524e-09,2.217154381424119e-09,0.00027900294838881484,0.00037864803738274337,2.1854523245811843e-05,3.6831135175828264e-11,1.893692460881054e-08,0.00010621241342843318,0.10765567591509352,2.9821739151719606e-05,0.0017670952469905593,7.973612931331663e-08,4.0352018617999973e-07,8.372000014721356e-05,5.873670177032043e-11,6.140209978078417e-08,3.3230354108456105e-06,2.5871564696508853e-05,7.627572869513042e-05,2.2551797933989923e-10,5.439911100846975e-10,1.792559227387355e-10,1.1815208308104814e-05,5.5146442468896064e-14,1.4455043154725195e-13,4.36109825691435e-10,7.012949346376072e-11,7.007903629620062e-09,3.4804696891641033e-06,2.8676543181555044e-10,2.145255855163817e-10,1.5629353815027505e-12,2.348435534189773e-13,1.128248852257885e-18,2.7959680249210756e-08,4.955466107755925e-16,5.0883809441734127e-14,2.9824761314501506e-10,4.3295125605070965e-14,4.05646702135424e-12,1.1000657276531392e-06,1.1210593856338084e-15,2.9358808403804677e-12,1.2405958561586996e-11,9.38741928176616e-11,2.631178705618496e-13,3.3531304311802776e-15,1.2396361258408956e-17,5.283775042522854e-10,1.2292509741523029e-11,2.917688939828097e-09,1.1052206654878399e-20,1.5708915465242285e-20,9.521345555784084e-18,1.1365623292968192e-14,3.3757446680607025e-15,4.2504921164100966e-21,5.043806660696504e-11,2.127691982376003e-18,1.0128331754223083e-10,2.712297747151479e-10,3.045355587009866e-13,3.8353181860661735e-17,7.566210745213329e-13,2.089886365677264e-12,5.077797667258871e-08,2.0339232876738664e-15,1.1012014500133446e-12,6.431509641305794e-12,1.5062746510858882e-18,7.518716140762359e-17,3.8165393518281923e-19,6.896869188149827e-21,7.178205818295198e-10,3.1548242447436765e-15
0.04914468869376252,0.1187071527616102,3.76,0.0,0.6302203673971659,0.8903956012251745,0.10983851625097453,0.0,9.822766089369323e-08,0.0009793105150155271,2.589846634871541e-09,2.4058802861891744e-05,5.624765957558987e-14,2.066644696893241e-17,2.987340367116789e-09,2.2166844123652124e-09,0.0002803214370506146,0.00038057821946912616,2.185085485546696e-05,3.6829833547050745e-11,1.8931408575860878e-08,0.0001060796417431196,0.10819759494889822,3.0102699394641442e-05,0.001775862464873378,8.015597053624611e-08,4.0648548177749535e-07,8.426975222721239e-05,5.866366135278013e-11,6.168744524209765e-08,3.324547259571295e-06,2.5848237958695436e-05,7.674886218704495e-05,2.252343280490555e-10,5.475051471186594e-10,1.7913619632109623e-10,1.180794046383743e-05,5.5502694468506806e-14,1.4542394755666216e-13,4.3916002864674833e-10,7.060304171731204e-11,7.059408797283237e-09,3.5232573004009506e-06,2.8869538769058244e-10,2.174478412716369e-10,1.5828517007288605e-12,2.37830517262553e-13,1.1418065784416276e-18,2.8429444048306436e-08,4.946609815389494e-16,5.1605518187617364e-14,2.98097581501437e-10,4.3838915194775676e-14,4.102736901289634e-12,1.1059641119495998e-06,1.1348914615195265e-15,2.9515129146964843e-12,1.2539753214850928e-11,9.438719826288349e-11,2.643501006130553e-13,3.352295292556267e-15,1.2455164239535474e-17,5.3360356785152e-10,1.2510472326402365e-11,2.944736197580187e-09,1.1248198396209352e-20,1.5995425062082296e-20,9.624030380749272e-18,1.1509086514717488e-14,3.3787425388861238e-15,4.3014976371123964e-21,5.1333264856021404e-11,2.165996232669159e-18,1.023421833836867e-10,2.709638253038328e-10,3.0619825814112764e-13,3.853142082493683e-17,7.584070439015074e-13,2.0881442638014856e-12,5.130003782805274e-08,2.081189704702039e-15,1.1080436498657088e-12,6.509460838871408e-12,1.5246811060365987e-18,7.613379981651199e-17,3.8623082689897154e-19,6.979578029803217e-21,7.129107455552751e-10,3.1422758734809345e-15
0.0494012549728017,0.11870713571543655,3.76,0.0,0.6296578744642573,0.8898482362851854,0.11038799711180784,0.0,9.819323218184338e-08,0.0009844741427074554,2.590074190219108e-09,2.4043523267285245e-05,5.6218028936164007e-14,2.0655560105247968e-17,2.9863615453469714e-09,2.21621479682618e-09,0.00028163763484599354,0.00038250784985350655,2.1847182508853956e-05,3.6828553194941986e-11,1.8925908926471536e-08,0.0001059471157606408,0.1087388423032454,3.038436763273787e-05,0.0017846141555085118,8.057536347977489e-08,4.0945810191241945e-07,8.481994810656257e-05,5.859075556263648e-11,6.197209558198062e-08,3.3260652787112415e-06,2.582493429891281e-05,7.72222001937474e-05,2.249512023297435e-10,5.510243628375979e-10,1.790164704695485e-10,1.1800681608765009e-05,5.5859471540821354e-14,1.4629736137643658e-13,4.4221481262144557e-10,7.107710133925558e-11,7.111020752171882e-09,3.5663240927373377e-06,2.9062733648653866e-10,2.2039110636612832e-10,1.6029099332987473e-12,2.4083867316646996e-13,1.155447963921761e-18,2.890422182741627e-08,4.937776649864972e-16,5.2333508947150745e-14,2.97947744788801e-10,4.438646066634323e-14,4.1492950727030455e-12,1.1118561955919571e-06,1.1488180930271992e-15,2.9671351429380997e-12,1.2674264951679645e-11,9.489968517567969e-11,2.655799045028995e-13,3.3514586831364897e-15,1.2513824068450235e-17,5.388468629634887e-10,1.27310155617066e-11,2.97184525260649e-09,1.1446510911411498e-20,1.6285523881347643e-20,9.727265552692203e-18,1.1653558295978649e-14,3.3817647607056943e-15,4.3528172800915614e-21,5.223908849563948e-11,2.204767497652971e-18,1.0340586040441368e-10,2.706982664421485e-10,3.078599571325436e-13,3.8709456575976694e-17,7.601960285034309e-13,2.0864046771279887e-12,5.1824343239705144e-08,2.129271463921538e-15,1.1148871891021532e-12,6.5878995131107084e-12,1.5432069099658917e-18,7.708709202070867e-17,3.9083604564800305e-19,7.062798765703933e-21,7.080607710447685e-10,3.129838299464296e-15
0.04965782125184088,0.11870711880592229,3.76,0.0,0.6290960808944561,0.8893015479360914,0.1109367955660148,0.0,9.815885880003542e-08,0.0009896373951037915,2.590299979086118e-09,2.4028262261980315e-05,5.618839656302945e-14,2.064467260457935e-17,2.985383507449851e-09,2.2157455291031266e-09,0.00028295154601960034,0.00038443692910575196,2.1843506218729526e-05,3.682729386410706e-11,1.8920425630016062e-08,0.00010581483480684384,0.10927941922294059,3.066673681217933e-05,0.0017933503502016335,8.099430748144868e-08,4.1243800190432547e-07,8.53705837940634e-05,5.851798403160927e-11,6.225605321297057e-08,3.3275894248272715e-06,2.580165369479228e-05,7.769574362978272e-05,2.246686005932632e-10,5.545486908670505e-10,1.7889674557986278e-10,1.1793431726271747e-05,5.621676695648269e-14,1.4717066744085885e-13,4.452741553770671e-10,7.155166859992509e-11,7.162739193668647e-09,3.6096702604876606e-06,2.925612629156937e-10,2.2335538964436192e-10,1.6231103074151777e-12,2.438680561385931e-13,1.1691730417649932e-18,2.938403530213711e-08,4.928966528594013e-16,5.306780527902005e-14,2.9779810270804127e-10,4.4937776093817794e-14,4.19614239397111e-12,1.1177419895130555e-06,1.1628396193384165e-15,2.9827476102470494e-12,1.280949416811372e-11,9.541165409341973e-11,2.668073041256717e-13,3.350620609797749e-15,1.2572341150946316e-17,5.44107258691741e-10,1.2954154754363189e-11,2.9990154086831027e-09,1.1647157967405917e-20,1.6579238936949958e-20,9.831051376464279e-18,1.1799040854405182e-14,3.3848113509357196e-15,4.404451156318511e-21,5.3155601267049613e-11,2.2440092052789748e-18,1.0447433952234202e-10,2.7043309671908966e-10,3.0952065200376027e-13,3.8887291514731874e-17,7.619880196604103e-13,2.084667595539128e-12,5.235088652603548e-08,2.1781777464126162e-15,1.1217320891523126e-12,6.666825715542576e-12,1.5618521955024686e-18,7.804705325998482e-17,3.954696038052289e-19,7.146531619485647e-21,7.032695736289703e-10,3.117510041430321e-15
0.04991438753088006,0.11870710203286562,3.76,0.0,0.6285349853979989,0.8887555349285439,0.1114849128704389,0.0,9.812454127651993e-08,0.0009948002785645223,2.5905240044734336e-09,2.4013019791257075e-05,5.615876253052753e-14,2.0633784494241082e-17,2.9844062557215137e-09,2.215276603516461e-09,0.0002842631748033628,0.0003863654577903776,2.1839826000800597e-05,3.6826055299616374e-11,1.8914958632411773e-08,0.00010568279820277448,0.1098193269492205,3.094979992438184e-05,0.0018020710801466009,8.141280911002542e-08,4.1542513818964194e-07,8.592165531537218e-05,5.844534638868155e-11,6.253932153559708e-08,3.329119656016179e-06,2.5778396124059897e-05,7.816949340334131e-05,2.2438652122661612e-10,5.580780649411782e-10,1.7877702204192472e-10,1.178619079978947e-05,5.657457399687789e-14,1.480438598339524e-13,4.483380368742129e-10,7.202673998640769e-11,7.2145638534141925e-09,3.6532959954832393e-06,2.944971521988981e-10,2.2634069979362615e-10,1.6434530577766844e-12,2.4691870181133463e-13,1.1829818325373762e-18,2.986890611189897e-08,4.920179369932796e-16,5.3808429973199415e-14,2.976486550788755e-10,4.549287501731034e-14,4.2432800116136324e-12,1.1236215064619946e-06,1.1769563972284594e-15,2.9983503892414558e-12,1.2945441467181215e-11,9.592310555368029e-11,2.680323183340868e-13,3.3497810791778744e-15,1.2630715874008213e-17,5.493846927296238e-10,1.3179905209888584e-11,3.0262460684790783e-09,1.1850153329844784e-20,1.6876596423082374e-20,9.935388314402828e-18,1.1945536151333646e-14,3.3878823338126666e-15,4.456399355396743e-21,5.408286690819965e-11,2.2837248227859357e-18,1.0554761170705254e-10,2.7016831471184e-10,3.1118033975474126e-13,3.906492766537352e-17,7.637830077868819e-13,2.08293300888108e-12,5.28796613159976e-08,2.2279177832025944e-15,1.1285783585705097e-12,6.746239508120859e-12,1.5806170675280008e-18,7.901369607948553e-17,4.001315095783865e-19,7.230776739422596e-21,6.985361024945848e-10,3.1052896608607542e-15
0.05017095380991924,0.1187070853960641,3.76,0.0,0.6279745866884586,0.8882101960164355,0.11203235027866847,0.0,9.809027730059562e-08,0.0009999627993983482,2.590746268063047e-09,2.399779580468936e-05,5.6129126913296054e-14,2.0622895801657347e-17,2.9834297707348494e-09,2.214808014360827e-09,0.0002855725254208563,0.00038829343646685203,2.183614186770533e-05,3.682483724238322e-11,1.8909507810333376e-08,0.00010555100529003506,0.11035856672008579,3.1233549998870595e-05,0.001810776376462355,8.183086715262834e-08,4.184194672338742e-07,8.647315871063248e-05,5.837284227364409e-11,6.282190026772881e-08,3.330655928669532e-06,2.5755161564465257e-05,7.86434504169162e-05,2.241049627007458e-10,5.616124185885328e-10,1.786573002355021e-10,1.1778958812792976e-05,5.69328859223888e-14,1.4891693144554855e-13,4.514064374134702e-10,7.250231174814659e-11,7.266494479693696e-09,3.6972014873031594e-06,2.964349893563935e-10,2.2934704527123256e-10,1.6639384182035795e-12,2.499906395830271e-13,1.1968743178847721e-18,3.035885582572221e-08,4.911415093455091e-16,5.455539663840188e-14,2.974994006799033e-10,4.605173962381351e-14,4.290706747919448e-12,1.1294947576932049e-06,1.1911680073303203e-15,3.0139432794200948e-12,1.3082104915453144e-11,9.643404009297466e-11,2.6925491473980633e-13,3.3489400947511384e-15,1.2688948614724284e-17,5.546790760143307e-10,1.3408282223768331e-11,3.053536480860877e-09,1.2055510756031719e-20,1.7177617059968602e-20,1.0040274881114024e-17,1.2093044762452494e-14,3.3909776483442225e-15,4.5086618254827215e-21,5.5020949147818726e-11,2.3239162454882527e-18,1.0662566793964742e-10,2.699039189087569e-10,3.128390110370955e-13,3.924236068720384e-17,7.655809692283902e-13,2.0812009070724602e-12,5.3410661249078286e-08,2.278500848963547e-15,1.1354257731533485e-12,6.8261409335356e-12,1.5995015367334506e-18,7.99870232591383e-17,4.0482175791141137e-19,7.315534034093072e-21,6.938593264829501e-10,3.0931757255250795e-15
0.05042752008895842,0.1187070688953152,3.76,0.0,0.6274148834827575,0.887665529956918,0.1125791090410259,0.0,9.805606670735712e-08,0.0010051249638618693,2.5909667739952146e-09,2.3982590261518033e-05,5.6099489784335266e-14,2.0612006553648512e-17,2.9824540501257937e-09,2.2143397559460046e-09,0.0002868796020876176,0.00039022086568950726,2.183245382668099e-05,3.682363943738632e-11,1.890407311860646e-08,0.00010541945541940495,0.11089713977029414,3.15179801004646e-05,0.0018194662701932034,8.224847603652389e-08,4.214209442069806e-07,8.702509003172826e-05,5.830047133173886e-11,6.310378998940548e-08,3.3321981973886735e-06,2.5731949993182767e-05,7.911761556704091e-05,2.2382392352060143e-10,5.651516858896603e-10,1.7853758055503735e-10,1.1771735748800283e-05,5.72916960499176e-14,1.4978987652046327e-13,4.5447933434371097e-10,7.297838005763429e-11,7.318530772138725e-09,3.741386923282419e-06,2.9837475928631884e-10,2.3237443431188487e-10,1.684566611008832e-12,2.530839016998334e-13,1.2108505202485055e-18,3.0853905942002935e-08,4.902673618741454e-16,5.530872587921883e-14,2.973503387473921e-10,4.6614373813170043e-14,4.338422580889307e-12,1.1353617502204091e-06,1.2054745165433839e-15,3.029526281105486e-12,1.3219483875593542e-11,9.694445824661857e-11,2.7047509937197496e-13,3.348097662363205e-15,1.2747039734927008e-17,5.599902443717079e-10,1.3639301080077474e-11,3.0808858481774473e-09,1.2263243992576937e-20,1.748232644081766e-20,1.0145710588892321e-17,1.2241568486631878e-14,3.394097277236259e-15,4.56123862241794e-21,5.596991170265381e-11,2.3645863791018006e-18,1.0770849920648672e-10,2.6963990788422686e-10,3.1449665945276746e-13,3.9419591012021244e-17,7.673818910906085e-13,2.079471280105546e-12,5.3943879975976205e-08,2.329936262717269e-15,1.142274283035468e-12,6.9065300224856404e-12,1.6185057108665443e-18,8.096704751812618e-17,4.0954035749122503e-19,7.40080366050788e-21,6.892382372453189e-10,3.081166827700839e-15
0.0506840863679976,0.11870705253041809,3.76,0.0,0.6268558745018635,0.8871215355110345,0.11312519040394918,0.0,9.802191333703296e-08,0.0010102867781533029,2.5911855275787184e-09,2.3967403108576822e-05,5.606985121615382e-14,2.0601116776855233e-17,2.9814791218296095e-09,2.2138718229411757e-09,0.00028818440900168867,0.00039214774600717777,2.1828761895887538e-05,3.6822461646956925e-11,1.889865460051052e-08,0.00010528814790169249,0.1114350473307567,3.1803083347478896e-05,0.0018281407922385627,8.266564595019057e-08,4.2442952638371257e-07,8.757744535099277e-05,5.822823318688845e-11,6.338499770569128e-08,3.3337464221487424e-06,2.5708761387787784e-05,7.959198974335043e-05,2.235434020164636e-10,5.686958034702623e-10,1.7841786338904246e-10,1.1764521591381038e-05,5.765099795504509e-14,1.5066269095214529e-13,4.575567057534132e-10,7.345494155536737e-11,7.3706724296605495e-09,3.785852488102828e-06,3.003164476117698e-10,2.354228751037059e-10,1.7053378609884917e-12,2.561985295150678e-13,1.2249105117526225e-18,3.13540778789231e-08,4.893954863496503e-16,5.6068451351754386e-14,2.972014701767895e-10,4.718082704578766e-14,4.386431028554389e-12,1.1412224978468233e-06,1.2198771407094602e-15,3.045099781930114e-12,1.3357581594139187e-11,9.745436055162274e-11,2.716929506904969e-13,3.3472537922940626e-15,1.2804989658821057e-17,5.653181220316391e-10,1.3872977071347044e-11,3.108293739286172e-09,1.2473366792707178e-20,1.7790757843249195e-20,1.025169793136392e-17,1.2391110995689166e-14,3.3972413335876046e-15,4.614129997595602e-21,5.692981829177873e-11,2.4057404804036845e-18,1.0879609658158478e-10,2.6937628039024156e-10,3.1615328940762733e-13,3.9596628081483957e-17,7.691857805058215e-13,2.077744118254421e-12,5.447931115768061e-08,2.3822333998588513e-15,1.149124169568343e-12,6.987406823600643e-12,1.637629820668504e-18,8.19537945351664e-17,4.142873339906396e-19,7.486586082609376e-21,6.846718535461683e-10,3.0692615861729224e-15
