Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56)
0.08715033612084006,0.12989579334216084,3.76,0.0,0.08909199420995505,0.5058235293249466,0.4842547150959706,0.0,5.914091357546419e-07,0.03933087596706965,1.7977791417571907e-08,4.109900887635845e-05,1.0586977804819947e-11,1.7717137989246107e-15,3.0710182749226596e-08,1.6935271914985186e-08,0.002722364578353913,0.011840327426327605,2.536397021121985e-05,9.184068972336159e-10,2.6186846860212714e-07,1.6690463953174535e-05,0.47485870326420804,0.0010173445883297446,0.008336236026601712,3.195739976513512e-06,8.110390524632175e-05,0.002664951602791997,9.24854426396464e-11,2.583941043294526e-07,3.462699488092632e-05,2.6887930600473286e-06,0.00539476631357353,2.4966774292820917e-10,4.7591945183172416e-08,9.883299353836686e-10,1.9244550187985114e-05,1.5855200899472565e-11,8.37199497385492e-12,3.7407104184746103e-08,2.9445081485261697e-09,5.373570840995219e-07,0.0015889207588064562
0.0875303166494269,0.12989829328942964,3.76,0.0,0.08816287431829962,0.5048767092238664,0.48513671262256525,0.0,5.943363495009393e-07,0.03948243188908582,1.7827429237236266e-08,4.094450720685636e-05,1.0478581313709382e-11,1.7535736300232652e-15,3.065465258977637e-08,1.6888255432005015e-08,0.002714789978652086,0.011877882622083885,2.5261880949253786e-05,9.176050178929887e-10,2.6288563738111495e-07,1.659627636326639e-05,0.475761139114367,0.00102122373429265,0.008307792256830454,3.2030048308164195e-06,8.135646863665289e-05,0.0026612844893232354,9.196717290802735e-11,2.584917623981732e-07,3.470554224832098e-05,2.6586719773048865e-06,0.005429304879402141,2.4791975627078874e-10,4.76504403965978e-08,9.788058032359851e-10,1.920852749248746e-05,1.5874686249563916e-11,8.370487362532602e-12,3.727878963184329e-08,2.9356918635508538e-09,5.37081764817322e-07,0.0015963391244662496
0.08791029717801374,0.12990079329179713,3.76,0.0,0.08723918471416159,0.5039347508788806,0.4860137645133262,0.0,5.973097106037464e-07,0.03963376577914565,1.767733401260904e-08,4.079056230101434e-05,1.0370777116701705e-11,1.7355325816960109e-15,3.059976874350254e-08,1.684155459881001e-08,0.002707150435789683,0.011915356933736177,2.5160585607682812e-05,9.168127751690908e-10,2.639152496417293e-07,1.6502711725291264e-05,0.476658891307595,0.001025115815114242,0.00827911908220779,3.2102965979831476e-06,8.160909419488911e-05,0.002657507012567399,9.145232926097428e-11,2.5859188111812063e-07,3.478419409982261e-05,2.6289073557666424e-06,0.0054639069088828545,2.4618302391614535e-10,4.770888162761065e-08,9.693463845468499e-10,1.9172689767248966e-05,1.5894153590916025e-11,8.368856543739771e-12,3.7149677142029404e-08,2.9268279456632084e-09,5.3679088103873e-07,0.0016037254993109345
0.08829027770660058,0.12990329336151624,3.76,0.0,0.08632089054391315,0.502997621537816,0.48688590325503606,0.0,6.003301142645477e-07,0.03978487929662564,1.7527508365540316e-08,4.0637164718818925e-05,1.0263562619072656e-11,1.7175902197166565e-15,3.05455405351271e-08,1.6795170263892003e-08,0.0026994463402813815,0.011952751284496231,2.5060084585985928e-05,9.160302908999553e-10,2.6495749950789153e-07,1.6409762062307008e-05,0.4775519911663851,0.0010290210217768847,0.008250217426387454,3.2176164538286203e-06,8.186179713724203e-05,0.00265361960108477,9.094086816995696e-11,2.586945423607522e-07,3.4862959396454824e-05,2.5994954856514804e-06,0.005498572265494473,2.4445738302079315e-10,4.776727880233203e-08,9.599510841297997e-10,1.9137035766181212e-05,1.5913606230021965e-11,8.36710463539834e-12,3.7019788042766146e-08,2.91791800945971e-09,5.364847014498531e-07,0.0016110798029215967
0.08863226018232875,0.12990554349247807,3.76,0.0,0.08549901044176922,0.5021583071721684,0.4876666538975624,0.0,6.030894656095668e-07,0.039920694433188554,1.7392897932596847e-08,4.049956669082934e-05,1.0167571638869271e-11,1.7015261150939567e-15,3.049730362208783e-08,1.675369569686052e-08,0.002692457775308604,0.01198633860229019,2.4970313360443903e-05,9.153345011074366e-10,2.659064930003767e-07,1.6326626494899367e-05,0.4783518288739311,0.0010325470889029221,0.008224011319072962,3.224229376408687e-06,8.20893087538673e-05,0.002650027284478584,9.048340885226043e-11,2.5878918317738067e-07,3.493395259884253e-05,2.573323384010792e-06,0.005529825121668189,2.4291365275652693e-10,4.781980686120903e-08,9.515496505113115e-10,1.910510323138842e-05,1.5931103789614257e-11,8.365426112786736e-12,3.690224147551717e-08,2.909861072990367e-09,5.361962957470371e-07,0.0016176711922209297
0.08897424265805692,0.1299077936981879,3.76,0.0,0.08468144799601926,0.5013228547540521,0.4884434739706947,0.0,6.058883278477564e-07,0.04005633367094019,1.7258509876004516e-08,4.036239700100542e-05,1.0072054375331623e-11,1.6855412870844322e-15,3.044961220373411e-08,1.6712478855508674e-08,0.002685417498208861,0.01201986258823068,2.488118663180449e-05,9.146468066248162e-10,2.6686603052065565e-07,1.624397674378794e-05,0.47914794555002294,0.0010360840838457713,0.008197621483632178,3.230866877017796e-06,8.231690691020595e-05,0.002646346562924582,9.002862221132886e-11,2.5888601022629135e-07,3.500505155257679e-05,2.5474314318415994e-06,0.005561129071889246,2.413786544234274e-10,4.7872314627801194e-08,9.431992554838453e-10,1.9073317628161476e-05,1.5948594568056476e-11,8.363652707183506e-12,3.6784098433208944e-08,2.901769352672536e-09,5.358959316547256e-07,0.001624236489456141
0.0893162251337851,0.12991004398883352,3.76,0.0,0.08386817872584032,0.500491241208727,0.4892163863032756,0.0,6.08727391923261e-07,0.040191798265470896,1.712434609280493e-08,4.0225648731351504e-05,9.977008987251991e-12,1.6696354275626845e-15,3.0402473408682556e-08,1.6671520361405663e-08,0.00267832576985725,0.012053323930179159,2.4792705010343666e-05,9.139672963673169e-10,2.6783626212525504e-07,1.6161807114426397e-05,0.479940363240163,0.0010396321476819795,0.008171048518979897,3.237529802964616e-06,8.25446027331519e-05,0.0026425777324238114,8.957647718136645e-11,2.5898508195595536e-07,3.507626284422955e-05,2.5218170465439344e-06,0.005592484025098986,2.3985227176634264e-10,4.7924809237765566e-08,9.348994818874234e-10,1.9041678078599356e-05,1.5966080942255485e-11,8.361785907765676e-12,3.6665374150615916e-08,2.8936440080802757e-09,5.355838091499614e-07,0.0016307756447549305
0.08965820760951326,0.1299122943750062,3.76,0.0,0.08305917843982394,0.4996634437107713,0.4899854134581664,0.0,6.116073890950645e-07,0.04032708948678987,1.6990408476292003e-08,4.008931468653604e-05,9.882433649359442e-12,1.6538082310706663e-15,3.0355894776581124e-08,1.6630820840747662e-08,0.0026711828435766662,0.012086723320860528,2.4704869267255984e-05,9.132960598179656e-10,2.6881734040112524e-07,1.6080111855650246e-05,0.48072910374456257,0.0010431914220942482,0.00814429300048424,3.2442190889168462e-06,8.277240740080457e-05,0.002638721083783771,8.91269423915924e-11,2.590864624113103e-07,3.514759310204632e-05,2.496477680967382e-06,0.005623889892754166,2.383343871982354e-10,4.797729780319471e-08,9.266499179687431e-10,1.9010183714286577e-05,1.5983565281349816e-11,8.359827182219222e-12,3.654608389019359e-08,2.8854862139318347e-09,5.352601360591448e-07,0.0016372886109506405
0.09000019008524143,0.1299145448676792,3.76,0.0,0.0822544232353599,0.4988394396834493,0.490750577732869,0.0,6.145290407858658e-07,0.040462208619252774,1.6856698917068745e-08,3.99533875867603e-05,9.788326552773769e-12,1.6380593948936394e-15,3.030988362341401e-08,1.659038092803491e-08,0.002663988965142529,0.012120061457923666,2.4617680301226222e-05,9.126331867894509e-10,2.6980942063761455e-07,1.599888524450796e-05,0.48151418861869627,0.0010467620494072425,0.008117355479980777,3.2509356431769095e-06,8.300033218479105e-05,0.0026347769025990403,8.86799866221132e-11,2.59190213545603e-07,3.521904896874042e-05,2.471410821131836e-06,0.005655346588787498,2.368248842332132e-10,4.8029787437450916e-08,9.184501587530251e-10,1.8978833676269207e-05,1.6001049954846364e-11,8.357777978411971e-12,3.642624277368049e-08,2.877297142102483e-09,5.349251261607295e-07,0.0016437753435671909
0.0903421725609696,0.12991679547820922,3.76,0.0,0.08145388949601925,0.4980192067965071,0.49151190116170423,0.0,6.17493069507179e-07,0.04059715696150214,1.6723219302912155e-08,3.981786042908685e-05,9.694685904799549e-12,1.6223886190247508e-15,3.0264447297669095e-08,1.6550201242231267e-08,0.0026567443728482427,0.012153339044042432,2.453113903883309e-05,9.119787658700757e-10,2.7081266125381707e-07,1.591812167802435e-05,0.48229563917543067,0.0010503441724939275,0.008090236486169548,3.2576802969892598e-06,8.322838819311049e-05,0.002630745469142109,8.8235579312461e-11,2.5929639210734797e-07,3.52906370785305e-05,2.4466139917313656e-06,0.005686854029530496,2.353236484590784e-10,4.808228515584497e-08,9.102998037427722e-10,1.894762711497092e-05,1.601853729950431e-11,8.355639729123332e-12,3.630586572422162e-08,2.8690779374984368e-09,5.345789852403481e-07,0.0016502358007917436
0.09068415503669777,0.12991904621833486,3.76,0.0,0.08065755389188074,0.4972027229658819,0.4922694055159527,0.0,6.205002639495621e-07,0.04073193582654464,1.658997152009615e-08,3.96827260416881e-05,9.601509929455307e-12,1.6067956062547125e-15,3.021959394374488e-08,1.6510282399573004e-08,0.0026494492974004835,0.012186556787002856,2.4445246545966016e-05,9.113328859341222e-10,2.718272237941496e-07,1.5837815510058308e-05,0.4830734764853258,0.001053937934830317,0.008062936524247536,3.2644539679368915e-06,8.345658646967017e-05,0.0026266270584408323,8.779368967768003e-11,2.5940506097151184e-07,3.5362364113688905e-05,2.422084758440739e-06,0.005718412133632142,2.3383056373264974e-10,4.813479791721945e-08,9.02198453779678e-10,1.891656319018193e-05,1.6036029633347647e-11,8.353413850350646e-12,3.618496773805255e-08,2.860829752361813e-09,5.342219189106987e-07,0.0016566699434637229
0.09102613751242594,0.12992129710029784,3.76,0.0,0.07986539341578845,0.49638996638421906,0.49302311227103374,0.0,6.235514093219615e-07,0.04086654654357895,1.645695745980557e-08,3.95479769599004e-05,9.508796871387486e-12,1.5912800628280122e-15,3.017533149010621e-08,1.6470625018931953e-08,0.002642103960883597,0.012219715400516588,2.4360004076748878e-05,9.106956359253773e-10,2.7285327205966026e-07,1.5757961108705963e-05,0.4838477213464987,0.0010575434805685196,0.008035456072665776,3.27125764167787e-06,8.368493819868825e-05,0.0026224219395620824,8.735428700694806e-11,2.5951628600187285e-07,3.543423678596588e-05,2.3978207208176146e-06,0.005750020822250398,2.3234551645849236e-10,4.818733264306958e-08,8.9414571831291e-10,1.888564107222017e-05,1.6053529261958345e-11,8.351101728704927e-12,3.606356374099361e-08,2.8525537591082917e-09,5.33854150173519e-07,0.0016630777353791
0.09136811998815411,0.12992354813621798,3.76,0.0,0.0790773853011362,0.49558091545047017,0.49377304268168903,0.0,6.266472906250518e-07,0.04100099045388307,1.6324179006053164e-08,3.94136059718282e-05,9.416544988478851e-12,1.5758416972006542e-15,3.0131667882700576e-08,1.643122972235726e-08,0.0026347085789578855,0.012252815602847633,2.427541291684549e-05,9.100671047578944e-10,2.7389097312202755e-07,1.567855291963777e-05,0.48461839435393894,0.0010611609543598995,0.008007795590059616,3.278092210365353e-06,8.391345449635668e-05,0.002618130377017484,8.69173410152253e-11,2.5963012727728565e-07,3.550626179124178e-05,2.373819509114126e-06,0.005781680018359845,2.3086839327392292e-10,4.8239896242022235e-08,8.861412132565257e-10,1.885485993925266e-05,1.607103848658386e-11,8.348704739011433e-12,3.594166846702432e-08,2.844251103810127e-09,5.334758941468069e-07,0.0016694591425437588
0.09171010246388228,0.1299257993396643,3.76,0.0,0.0782935070481247,0.49477554879229485,0.49451921775787855,0.0,6.297887251981782e-07,0.041135268912189715,1.6191638036926955e-08,3.927960583816872e-05,9.324752550716442e-12,1.560480219854072e-15,3.008861141568878e-08,1.6392097102333594e-08,0.0026272633601363777,0.01228585811734118,2.4191474448410415e-05,9.094473796985243e-10,2.749404982022524e-07,1.559958540888699e-05,0.48538551587747863,0.0010647905013222265,0.007979955513234598,3.284958559757455e-06,8.414214628555287e-05,0.002613752630215612,8.648282153505864e-11,2.5974664503802144e-07,3.5578445855104285e-05,2.350078786776622e-06,0.005813389646912598,2.293990810235339e-10,4.829249547039258e-08,8.781845551590459e-10,1.8824218978147807e-05,1.6088559557691694e-11,8.346224242960529e-12,3.581929656713811e-08,2.835922923080697e-09,5.330873631315751e-07,0.0016758141334035554
0.09205208493961045,0.1299280507235927,3.76,0.0,0.07751373644663949,0.493973845284811,0.49526165824451024,0.0,6.329765759306933e-07,0.04126938328784815,1.6059336435007094e-08,3.914596899317168e-05,9.233417848439876e-12,1.5451953446815562e-15,3.004617083798258e-08,1.6353227770580674e-08,0.0026197685050547963,0.012318843672999043,2.410819024216933e-05,9.088365494580632e-10,2.7600202113823663e-07,1.5521052998249726e-05,0.4861491060432419,0.001068432267165333,0.007951936254673829,3.2918576929849706e-06,8.437102460674929e-05,0.002609288953106359,8.605069816298276e-11,2.598659063113544e-07,3.565079576453122e-05,2.3265962557559027e-06,0.005845149634883769,2.2793746647285112e-10,4.834513711376289e-08,8.702753652211025e-10,1.879371738518885e-05,1.6106094735577747e-11,8.343661581395953e-12,3.569646276304493e-08,2.827570375959045e-09,5.326887799937277e-07,0.0016821426790223672
0.09239406741533862,0.12993030230172276,3.76,0.0,0.07673805157562848,0.4931757840497168,0.4960003846222875,0.0,6.362117185985608e-07,0.041403334964673785,1.592727608607925e-08,3.901268779347985e-05,9.14253918991396e-12,1.5299867885724172e-15,3.000435498794991e-08,1.631462235480785e-08,0.0026122242064362438,0.012351773004608931,2.402556202897943e-05,9.082347038363974e-10,2.770757181521441e-07,1.5442950123405624e-05,0.4869091847344239,0.0010720863983481091,0.007923738202296093,3.2987906410121053e-06,8.460010065888106e-05,0.002604739594217236,8.562094057299654e-11,2.5998797909380775e-07,3.572331832595043e-05,2.303369655606644e-06,0.005876959911169051,2.2648343675777604e-10,4.839782798611638e-08,8.624132730717038e-10,1.876335436604041e-05,1.6123646289973714e-11,8.341018066817084e-12,3.557318173605098e-08,2.8191946288603273e-09,5.322803749264376e-07,0.0016884447530629615
0.09273604989106679,0.12993255408809434,3.76,0.0,0.07596643079660884,0.49238134445006243,0.4967354171131918,0.0,6.394950181648381e-07,0.04153712534074853,1.5795458875550403e-08,3.8879754863040204e-05,9.052114900384586e-12,1.5148542712563527e-15,2.9963172557645296e-08,1.6276281457767452e-08,0.0026046306492911535,0.012384646852732188,2.3943591588245857e-05,9.076419306971448e-10,2.78161769494602e-07,1.536527133383458e-05,0.4876657715964617,0.0010757530419351056,0.00789536172046099,3.3057583243101625e-06,8.482938542817832e-05,0.002600104796606772,8.519351906193971e-11,2.601129248129566e-07,3.5796020332514746e-05,2.280396759271033e-06,0.005908820406518805,2.2503688098760595e-10,4.845057476171031e-08,8.545979128014161e-10,1.873312913554956e-05,1.6141216443971858e-11,8.338294997641514e-12,3.544946793154938e-08,2.810796819258546e-09,5.318623711417073e-07,0.0016947203317406719
0.09307803236679496,0.1299348060971177,3.76,0.0,0.075198852748288,0.4915905060855118,0.4974667756853397,0.0,6.428273629797435e-07,0.04167075582839131,1.566388669085222e-08,3.874716287337193e-05,8.962143322921765e-12,1.499797515448635e-15,2.992263248412396e-08,1.6238205653787822e-08,0.002596988011037278,0.012417465963704957,2.3862280763116833e-05,9.070583160062185e-10,2.792603596146433e-07,1.5288011233951483e-05,0.4884188860417604,0.0010794323453157482,0.00786680715065887,3.312761640341878e-06,8.5058889599039e-05,0.0025953847978165048,8.47684042321152e-11,2.602408036728649e-07,3.586890858998561e-05,2.2576753713272894e-06,0.005940731053445487,2.2359768949663364e-10,4.8503383950379014e-08,8.468289197049119e-10,1.8703040917565594e-05,1.6158807365906228e-11,8.335493660767728e-12,3.532533565993078e-08,2.8023780686013533e-09,5.314349870302506e-07,0.0017009693937695737
0.09342001484252313,0.12993705834359204,3.76,0.0,0.07443529634746905,0.49080324879205345,0.4981944800530662,0.0,6.462097067428133e-07,0.04180422785415745,1.5532561423018934e-08,3.861490407407614e-05,8.872622817942376e-12,1.4848162467667303e-15,2.988274438751045e-08,1.6200395533485255e-08,0.002589296461334098,0.012450231089806614,2.3781631612820563e-05,9.064839473310449e-10,2.8037167571282683e-07,1.521116433428681e-05,0.48916854724991166,0.001083124456300474,0.007838074810695308,3.3198016366925633e-06,8.528862398955051e-05,0.002590579829981318,8.43455661807287e-11,2.6037168470142313e-07,3.594198995768242e-05,2.235203331045504e-06,0.005972691786050851,2.221657510517012e-10,4.8556262085617884e-08,8.391059338993432e-10,1.8673088944929e-05,1.6176421232067012e-11,8.332615315502965e-12,3.52007993618971e-08,2.7939395287797077e-09,5.309984533400746e-07,0.0017071919203301721
0.0937619973182513,0.12993931084306765,3.76,0.0,0.07367574075032064,0.49001955260814556,0.49891854971313787,0.0,6.496430597688502e-07,0.04193754285652473,1.5401484959406934e-08,3.848297023598743e-05,8.783551757979756e-12,1.4699101928528997e-15,2.9843518428290084e-08,1.6162851727768487e-08,0.0025815561630394444,0.012482942988573806,2.3701646471611776e-05,9.059189154877761e-10,2.814959085431734e-07,1.5134725023656398e-05,0.48991477420089535,0.0010868295234667043,0.007809164997159845,3.3268794935302565e-06,8.551859984718599e-05,0.0025856901207740365,8.392497434487948e-11,2.6050564499292174e-07,3.601527137094732e-05,2.212978509135524e-06,0.006004702539624786,2.2074095213008735e-10,4.86092158455358e-08,8.314286026273801e-10,1.8643272458183416e-05,1.619406026692344e-11,8.329661203049817e-12,3.507587364047686e-08,2.7854823923937716e-09,5.305530192614977e-07,0.0017133878946859827
0.09410397979397947,0.12994156361036932,3.76,0.0,0.07292016543525341,0.48923939784652476,0.4996390038677103,0.0,6.531283289879899e-07,0.04207070229031488,1.5270659198121763e-08,3.835135395492333e-05,8.694928542033032e-12,1.4550790857886218e-15,2.980496357068789e-08,1.6125574841209647e-08,0.0025737672700281225,0.012515602424717116,2.362232762974738e-05,9.053633080418368e-10,2.8263325209889843e-07,1.5058687983410764e-05,0.4906575856042655,0.0010905476960917555,0.007780077979484631,3.3339960645301176e-06,8.574882803105696e-05,0.0025807158914909886,8.35065997506421e-11,2.606427413894626e-07,3.608875971931362e-05,2.1909988230233547e-06,0.006036763251164637,2.1932318453732203e-10,4.866225174749341e-08,8.237965757142551e-10,1.8613590708307684e-05,1.6211726641199762e-11,8.326632545076823e-12,3.495057255997592e-08,2.7770077728778605e-09,5.300989122717054e-07,0.0017195573029633586
0.09440280635460833,0.12994353232549108,3.76,0.0,0.07226318138119107,0.48856057744641385,0.5002655964356411,0.0,6.562170752190474e-07,0.04218693168167946,1.5156549516808864e-08,3.823660088850081e-05,8.617854381890839e-12,1.4421807148322094e-15,2.9771831493827447e-08,1.6093220998317642e-08,0.002566921614704325,0.01254409811228217,2.3553565624904254e-05,9.048855964953737e-10,2.8363795977481674e-07,1.4992571506284539e-05,0.49130387741587,0.0010938075064096616,0.007754516670207447,3.3402470420272473e-06,8.595021769204102e-05,0.0025763003515420616,8.314281394200951e-11,2.6076515507153413e-07,3.615314914051666e-05,2.171991900811467e-06,0.006064818964964111,2.1809000301052153e-10,4.870866700220501e-08,8.171644791231207e-10,1.8587764323187966e-05,1.622718764512347e-11,8.323926000242036e-12,3.4840787418582185e-08,2.7695891619075117e-09,5.296951881889519e-07,0.0017249264151332992
0.0946717502591743,0.1299453043636053,3.76,0.0,0.07167446993515326,0.48795192772040746,0.5008271921335743,0.0,6.590321030064453e-07,0.0422914383521358,1.5054016766328914e-08,3.813352094063476e-05,8.548778103017668e-12,1.4306207904318402e-15,2.9742463474948312e-08,1.6064277470293517e-08,0.0025607289725288972,0.012569710914294863,2.3492117820847423e-05,9.044619123469929e-10,2.845509967698732e-07,1.4933322781219983e-05,0.49188333241504345,0.0010967500715299441,0.007731396091440508,3.345899518414431e-06,8.613164583334184e-05,0.002572271445358542,8.2816818758012e-11,2.60877461222893e-07,3.6211243052064575e-05,2.1550432377401816e-06,0.0060901016476433804,2.1698459854222893e-10,4.875050191070092e-08,8.112247559331422e-10,1.8564607649899626e-05,1.624112291298638e-11,8.321442881400643e-12,3.4741752903537716e-08,2.7629023847622896e-09,5.293264615439583e-07,0.001729741260674244
0.09494069416374028,0.12994707659437127,3.76,0.0,0.0710881872348883,0.487345436563981,0.5013865825914701,0.0,6.61880947132845e-07,0.04239585124581421,1.4951642207177812e-08,3.8030624274968484e-05,8.479976218154594e-12,1.4191067859660845e-15,2.9713527575126592e-08,1.603549997843939e-08,0.002554506505407395,0.012595292547595968,2.343108638515889e-05,9.040442001720214e-10,2.8547247363099063e-07,1.4874313928825721e-05,0.49246070509558404,0.0010997009885184757,0.007708166289173706,3.3515777118442313e-06,8.631324762473524e-05,0.002568190613568787,8.249214630957361e-11,2.609918227285492e-07,3.626947636797557e-05,2.1382428395514724e-06,0.00611541512776673,2.1588336271469648e-10,4.8792398041037845e-08,8.053124912606784e-10,1.8541533101499252e-05,1.6255078560036332e-11,8.318915603761443e-12,3.464250960909854e-08,2.7562066915056154e-09,5.289527701033815e-07,0.0017345396605449941
0.09520963806830625,0.1299488490259863,3.76,0.0,0.07050432376977885,0.48674109479986016,0.5019437767201054,0.0,6.647641060540783e-07,0.04250017109453057,1.4849426771092957e-08,3.7927907248943e-05,8.411447978299998e-12,1.4076385760870943e-15,2.968502874422487e-08,1.6006888800131416e-08,0.0025482542747356945,0.012620843395223636,2.3370472646726477e-05,9.036325017582766e-10,2.8640249208934896e-07,1.4815542416524702e-05,0.49303600416485927,0.0011026603306258996,0.007684827353966981,3.3572820552197934e-06,8.649502818014092e-05,0.0025640579543457207,8.216878281191906e-11,2.6110826771968604e-07,3.6327852467283e-05,2.121589749291371e-06,0.006140759376639907,2.147862443897357e-10,4.8834358426287285e-08,7.994275219559555e-10,1.8518540328828468e-05,1.626905559644002e-11,8.316344731662942e-12,3.454306427552457e-08,2.749502621262177e-09,5.285742265248298e-07,0.0017393216120984618
0.09547858197287222,0.1299506216668213,3.76,0.0,0.06992287013651843,0.48613889334095106,0.5024987833329291,0.0,6.676821660029185e-07,0.042604398635628524,1.4747371393049933e-08,3.782536579925412e-05,8.343192642033453e-12,1.396216036720569e-15,2.965697295267543e-08,1.5978444212675327e-08,0.0025419723387642883,0.012646363842862978,2.331027807029063e-05,9.0322685972091e-10,2.8734115566209075e-07,1.4757005582098126e-05,0.49360923824137826,0.001105628171243085,0.0076613793669002275,3.3630131645921634e-06,8.66769926207315e-05,0.0025598735636807525,8.184671378418766e-11,2.6122683655524474e-07,3.6386374776268464e-05,2.1050830208669494e-06,0.006166134365897359,2.1369318969554204e-10,4.887638606916492e-08,7.935696870831168e-10,1.8495628986159914e-05,1.628305502241632e-11,8.313730823924792e-12,3.44434238872595e-08,2.742790747921695e-09,5.281909519843643e-07,0.0017440871136086807
0.09574752587743819,0.1299523945253814,3.76,0.0,0.06934381703876999,0.48553882319008573,0.5030516111464073,0.0,6.706356642309639e-07,0.04270853461194186,1.4645477009733773e-08,3.772299577479576e-05,8.275209475199165e-12,1.3848390450069864e-15,2.9629365461047588e-08,1.5950166507205457e-08,0.00253566075258866,0.01267185427889169,2.3250504221819157e-05,9.028273170479704e-10,2.8828856798500714e-07,1.4698700762480848e-05,0.4941804158549109,0.0011086045840067013,0.007637822399493566,3.3687716126656355e-06,8.685914620305895e-05,0.0025556375354946967,8.152592473047729e-11,2.6134756612599346e-07,3.6445046739523385e-05,2.088721721142457e-06,0.006191540067463314,2.1260414529671248e-10,4.891848401970847e-08,7.877388273949939e-10,1.8472798731187543e-05,1.6297077853871715e-11,8.31107441524729e-12,3.4343595298366535e-08,2.7360716440065964e-09,5.278030754241174e-07,0.0017488361642575634
0.09598957539154757,0.12995399029137908,3.76,0.0,0.06882471410969704,0.4850005749579118,0.5035473004322751,0.0,6.733245366847611e-07,0.042802179321037324,1.4553910492406342e-08,3.7631006213248936e-05,8.214256728967726e-12,1.374638595140198e-15,2.960490615860679e-08,1.5924859488054452e-08,0.002529955017200545,0.012694770334539815,2.3197068740526114e-05,9.024729782268618e-10,2.891488071236283e-07,1.4646422697483676e-05,0.49469272441065026,0.0011112907456463914,0.007616528002518191,3.3739779377172947e-06,8.702325035091003e-05,0.0025517810359293636,8.123829753003544e-11,2.614580927336758e-07,3.649798228226443e-05,2.0741201332431063e-06,0.006214431434927067,2.116273916010217e-10,4.895643476387891e-08,7.825139863562405e-10,1.8452320551492684e-05,1.6309719238362975e-11,8.308647754626227e-12,3.425359415869686e-08,2.7300187150994455e-09,5.2745014939333e-07,0.001753096244406699
0.09623162490565694,0.12995558624713538,3.76,0.0,0.06830754153900503,0.48446403943392546,0.5040412380944977,0.0,6.760429769164088e-07,0.04289575101787061,1.4462475830122889e-08,3.7539149519184124e-05,8.153523326175107e-12,1.3644748524789774e-15,2.958081857752442e-08,1.5899688060897933e-08,0.002524225343186203,0.012717662684456961,2.3143976454565115e-05,9.021236441825817e-10,2.9001629757302966e-07,1.4594328616573861e-05,0.4952033801660032,0.0011139839642758526,0.007595145421499591,3.37920719335807e-06,8.718751546327186e-05,0.0025478828497004133,8.095168563358515e-11,2.6157042027833134e-07,3.6551044313214356e-05,2.05963493476506e-06,0.006237347636743867,2.106538068978451e-10,4.89944469899527e-08,7.77310753513291e-10,1.843190753345363e-05,1.6322381090955978e-11,8.3061874925855e-12,3.416345098999409e-08,2.7239607825284855e-09,5.270936808653395e-07,0.00175734300008633
0.09647367441976631,0.12995718239913367,3.76,0.0,0.06779229276655639,0.4839292102415093,0.5045334302904702,0.0,6.787914022367268e-07,0.04298925025522262,1.4371173712313823e-08,3.744742265183955e-05,8.09300874656779e-12,1.3543477299594672e-15,2.9557106811943097e-08,1.587465243148166e-08,0.002518471764311858,0.01274053161742241,2.3091228616602923e-05,9.017793459086777e-10,2.9089111873018196e-07,1.4542416587821616e-05,0.4957123891593316,0.0011166842937989014,0.007573674689534298,3.3844598001021677e-06,8.73519452661973e-05,0.002543943040824861,8.066607852948035e-11,2.6168457623250957e-07,3.660423535417584e-05,2.0452654705918126e-06,0.006260288652908275,2.0968335217260495e-10,4.9032522857029696e-08,7.721290162142821e-10,1.841155943446575e-05,1.6335064130829702e-11,8.303694006323327e-12,3.4073170740072755e-08,2.7178982604894605e-09,5.267337637971185e-07,0.0017615764325455553
0.09671572393387569,0.1299587787539768,3.76,0.0,0.0672789613013571,0.4833960810620875,0.5050238831148549,0.0,6.815702366965143e-07,0.04308267758942881,1.428000483084702e-08,3.73558226281227e-05,8.032712474807818e-12,1.3442571413408989e-15,2.953377503578437e-08,1.5849752803889824e-08,0.0025126943122912573,0.012763377424065216,2.3038826505134927e-05,9.014401143104039e-10,2.917733513198896e-07,1.4490684712772128e-05,0.49621975737171176,0.0011193917881965742,0.007552115833621489,3.389736138256306e-06,8.751654346778445e-05,0.0025399616719055493,8.038146589130121e-11,2.618005849136432e-07,3.665755792508535e-05,2.03101109546967e-06,0.006283254463508104,2.087159892983055e-10,4.907066451262431e-08,7.669686623286087e-10,1.8391276014132645e-05,1.6347769073205602e-11,8.301167670716561e-12,3.398275833219414e-08,2.7118315597119274e-09,5.263704908815403e-07,0.0017657965436149732
