Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226)
4.35260394401287e-05,0.5145290232698493,9.711074819766569e-08,4.2176186728876007e-08,5.6371792169233686e-08,3.6913135696605706e-06,0.0,0.0,2.5959915090027666e-06,3.898607241937342e-08,8.568187438484918e-09,6.7563606239906645e-06,2.079566090355361e-18,4.394542409617736e-25,2.753690369219418e-21,1.304023633359997e-16,1.8888680239781507e-14,1.2458999088504069e-14,5.744125464544578e-25,-1.6701017721164277e-25,-6.777209987674502e-25,7.647587534308799e-26,1.2116313606553536e-18,4.643679325766812e-19,1.9067573266807836e-19,2.994762432112271e-24,-1.7148214731089858e-32,7.28640039279129e-27,7.854366885041147e-26,1.2601277656526593e-28,2.1624745686845686e-21,7.540576965897077e-28,1.6832975079144653e-29,1.1543125648710649e-30,3.76,0.0,0.5546811365715243,0.999921726668101,9.74131476711547e-06,5.416730095647875e-14,1.388387456002253e-07,1.3724929425971035e-05,1.289053458219367e-05,9.798052498828634e-14,4.484973240097991e-16,3.758158865456325e-08,3.351170309373548e-09,1.2749254126091352e-06,7.720642347284583e-06,2.802345707918943e-10,1.2586628462263729e-08,6.405152885138774e-13,3.8886421873093944e-09,2.2612494123620116e-09,1.0184084694290182e-11,1.381621727882212e-08,1.3428404209873667e-14,4.604740421042923e-13,2.600908449232571e-16,8.748046036916856e-10,9.869110771831138e-15,2.3994785055740787e-12,4.0423213231951763e-13,5.141309222884659e-12,5.339715308101306e-18,5.877443750423468e-05,4.767755427159704e-23,1.0531038386144984e-19,2.0526034330521387e-18,6.785744341834916e-11,2.240691675972884e-11,2.8848107194200824e-18,1.1392685676902703e-17,1.263790033325284e-18,1.1085216116722502e-15,6.92969616588849e-15,5.605966262154749e-09,1.201539079336617e-16,8.818208403768947e-13,1.0536361450936968e-13,1.5371706165628644e-15,1.3369575842742455e-18,4.8627176060767796e-18,1.6104430204762353e-13,8.00587045613939e-10,8.088080991774859e-16,4.932996568417042e-14,1.5220017226854509e-16,1.7906707148878624e-13,7.532792360068857e-19,1.2659141177967023e-26,2.6574541508957573e-26,2.792668074912798e-20,1.612349061420841e-25,5.511618769497004e-27,4.135445031619234e-20,8.221138932534127e-20
4.3948362495127895e-05,0.5145290331508645,9.711351370525219e-08,4.217751563145214e-08,5.6871185906506885e-08,3.7284538651237958e-06,0.0,0.0,2.621253672615414e-06,3.974309240575226e-08,8.69050820089414e-09,6.823632456339181e-06,2.1379909703939727e-18,4.441739134518445e-25,2.7565298287094615e-21,1.317140091210075e-16,1.9112039852500822e-14,1.2767522910411585e-14,5.849490919513405e-25,1.8503894678758498e-25,-6.374100774446778e-25,-9.191366629302606e-27,1.2238381082858812e-18,4.789712233679199e-19,1.9373832567832558e-19,3.098015525538406e-24,-1.530706523863673e-32,7.532113572626583e-27,8.132897826633372e-26,1.2911583062696675e-28,2.2029339744783563e-21,7.738701570425306e-28,1.7316434266710844e-29,1.2128384962914319e-30,3.76,0.0,0.5546807700005962,0.9999214538917144,9.917938476581119e-06,5.541747453532569e-14,1.3883852588852778e-07,1.3859952317727257e-05,1.3019902170849542e-05,9.79803413688313e-14,4.484964735787442e-16,3.758145620260681e-08,3.351167697182856e-09,1.287844269402587e-06,7.87638353114919e-06,2.8323776041595195e-10,1.2969676538214446e-08,6.58837166233039e-13,3.932243992194754e-09,2.3301451055613296e-09,1.039047116227292e-11,1.398648984468308e-08,1.3812755116268342e-14,4.661068327198923e-13,2.6323916864453567e-16,8.926156951053545e-10,1.0043227548885841e-14,2.4482949995955684e-12,4.087069457573596e-13,5.246502482325661e-12,5.502652889553249e-18,5.877442055219525e-05,4.9131128897127204e-23,1.08508647907075e-19,2.0953373468568776e-18,6.854497800047332e-11,2.2861630642261582e-11,2.9481232012859774e-18,1.1627273995416674e-17,1.2904355667033365e-18,1.1407180769479578e-15,7.064484112165608e-15,5.614943243457222e-09,1.2366885762228567e-16,8.956760025380449e-13,1.0703697215923971e-13,1.5822316676186364e-15,1.3760257362005546e-18,5.044986728825825e-18,1.6647133744146055e-13,8.005841537607318e-10,8.360723943153741e-16,5.122182121104266e-14,1.5496739523629873e-16,1.7906682426879604e-13,7.787566299845325e-19,1.3101810152432072e-26,2.748965589110093e-26,2.859764291335331e-20,1.6741842823679868e-25,5.644039384791146e-27,4.2803640275950913e-20,8.377437035044363e-20
4.4370685550127094e-05,0.5145290430314622,9.711627832407676e-08,4.217883875924238e-08,5.7370551806960133e-08,3.7655951704023818e-06,0.0,0.0,2.646505255581164e-06,4.050698835850087e-08,8.813121719236396e-09,6.8909042166044796e-06,2.1974716884258954e-18,4.488992319145742e-25,2.7593692625420166e-21,1.3302557414507798e-16,1.9335421898920782e-14,1.3080802183962592e-14,5.956161528417785e-25,-2.2742343030776447e-25,-6.712730967946501e-25,-5.339281458101192e-26,1.2360444525823651e-18,4.938766797192881e-19,1.9681962032490907e-19,3.2037173790708962e-24,-1.497605388249381e-32,7.782197766403592e-27,8.418015953026786e-26,1.3225714008638512e-28,2.2437637665310884e-21,7.939646284644204e-28,1.780677752660481e-29,1.273697868322695e-30,3.76,0.0,0.5546804018638937,0.9999211795611034,1.0096119861867886e-05,5.668234498419062e-14,1.3883830620017677e-07,1.3994977423525231e-05,1.3149261605485185e-05,9.798015760967518e-14,4.484956427225477e-16,3.758132298174776e-08,3.3511647373467022e-09,1.3007623196539155e-06,8.033680193552239e-06,2.862443527749953e-10,1.3360412325857366e-08,6.775160191042195e-13,3.9759869331010155e-09,2.400425144408162e-09,1.0598914987482195e-11,1.4157585219113687e-08,1.4204598068273263e-14,4.717573798123551e-13,2.6639744809475647e-16,9.106061377124567e-10,1.02188949631462e-14,2.4975805457095824e-12,4.131888658962985e-13,5.352805714058201e-12,5.668869457129634e-18,5.877440542442346e-05,5.061395610492982e-23,1.1177116691358856e-19,2.1385399107651502e-18,6.923247955030287e-11,2.3320919341836654e-11,3.0122241791272303e-18,1.1864390976447861e-17,1.317375169659775e-18,1.1735123962613736e-15,7.200574997970005e-15,5.623652851002211e-09,1.272495585356143e-16,9.095817794626274e-13,1.0871655694295355e-13,1.6281749771756258e-15,1.41584578555689e-18,5.232133512216075e-18,1.7202873057538814e-13,8.005812430344072e-10,8.63991763710207e-16,5.3167465494961483e-14,1.5775543888227872e-16,1.7906657684693235e-13,8.048524131502937e-19,1.3555578941843096e-26,2.842737548412701e-26,2.927721152065111e-20,1.7377775650401032e-25,5.778158508031089e-27,4.428744668071662e-20,8.53519863452241e-20
4.479300860512629e-05,0.5145290529116364,9.711904205347444e-08,4.218015627367696e-08,5.7869889178928215e-08,3.802737484913903e-06,0.0,0.0,2.6717462513270313e-06,4.127774880973407e-08,8.936023147920059e-09,6.958175903450734e-06,2.2580180228836657e-18,4.536301950498448e-25,2.7622086670612517e-21,1.3433705658652298e-16,1.955882517597905e-14,1.339886920119114e-14,6.064151587712613e-25,4.446058411717157e-26,-7.202816702090776e-25,-2.709410379809894e-26,1.248250376542474e-18,5.090873469804741e-19,1.9991959496396565e-19,3.311899939736097e-24,-1.6742526825552438e-32,8.037700742096653e-27,8.709798901006633e-26,1.3543670118037722e-28,2.2849642018522122e-21,8.143415229053314e-28,1.830370416997808e-29,1.3369586432057913e-30,3.76,0.0,0.5546800321615283,0.9999209036803907,1.0275858833176753e-05,5.796191372188265e-14,1.3883808653540924e-07,1.4130004758384982e-05,1.3278612705424093e-05,9.797997371971274e-14,4.484947892922953e-16,3.758118901326774e-08,3.351161439693455e-09,1.3136795452264424e-06,8.1925322343371e-06,2.8925434671322844e-10,1.3758911703917897e-08,6.965562171883851e-13,4.0198717913697685e-09,2.472103211045162e-09,1.0809415487862042e-11,1.4329509524475708e-08,1.4604024795687105e-14,4.774257871056837e-13,2.695657408227412e-16,9.287758857795802e-10,1.0396115737831971e-14,2.547334490631037e-12,4.1767795502283215e-13,5.460220606118346e-12,5.838397638434718e-18,5.87743881263036e-05,5.212632084705285e-23,1.1509859048376702e-19,2.182212127456703e-18,6.991994711703125e-11,2.3784782710870897e-11,3.0771170268244144e-18,1.2104040462581807e-17,1.344609301554066e-18,1.2069093453050841e-15,7.33796885917246e-15,5.632102604374091e-09,1.3089654023145167e-16,9.235373237870152e-13,1.1040226444126434e-13,1.6750095535486993e-15,1.4564248241638856e-18,5.424235559467922e-18,1.77718413893434e-13,8.00578313896301e-10,8.925759203523036e-16,5.5167939973314595e-14,1.6056423569888677e-16,1.7906632922346977e-13,8.315760792490099e-19,1.4020622825891957e-26,2.938805313459988e-26,2.9965400721363544e-20,1.803162963029203e-25,5.9139789292892196e-27,4.5806310746073165e-20,8.6944234998056e-20
4.521533166012549e-05,0.5145290627913821,9.712180489278112e-08,4.218146833169316e-08,5.83691973328003e-08,3.839880808075694e-06,0.0,0.0,2.696976653292726e-06,4.205536230346843e-08,9.05920779401811e-09,7.0254475155783585e-06,2.319639727197399e-18,4.583668013722745e-25,2.765048038503558e-21,1.3564845462189495e-16,1.9782248557964298e-14,1.3721756241615383e-14,6.173500224611224e-25,-6.480978121379108e-26,-6.120995034443234e-25,2.3839961992561287e-25,1.2604558632711106e-18,5.246062696978119e-19,2.030382285458197e-19,3.4225952024828505e-24,-1.6596363298657817e-32,8.299545164281974e-27,9.008324294442857e-26,1.3865451074978137e-28,2.326535539320622e-21,8.350013461816445e-28,1.8807045787617316e-29,1.4026901818686812e-30,3.76,0.0,0.5546796608936139,0.9999206262453704,1.0457155298540717e-05,5.925618209032003e-14,1.388378668944613e-07,1.4265034337509136e-05,1.3407955290277403e-05,9.79797896896528e-14,4.484939591117567e-16,3.758105431786061e-08,3.351157813777066e-09,1.3265959280251929e-06,8.352939551170794e-06,2.922677410692358e-10,1.4165250525330307e-08,7.159621704643676e-13,4.063899347409524e-09,2.5451929830589656e-09,1.102197197034956e-11,1.4502268903246832e-08,1.501112786880865e-14,4.831121583583636e-13,2.727441048903283e-16,9.471248932803433e-10,1.0574892614923232e-14,2.5975561853316768e-12,4.2217427572964414e-13,5.568748860983752e-12,6.011269698920959e-18,5.877437299364256e-05,5.366851942265873e-23,1.1849156867848003e-19,2.226355005818057e-18,7.060737975286684e-11,2.4253220597023903e-11,3.1428051293547675e-18,1.2346226288417732e-17,1.3721384209371379e-18,1.2409136819777098e-15,7.47666572418276e-15,5.640299812419045e-09,1.346103302935858e-16,9.375418035516899e-13,1.1209399213369408e-13,1.7227444179740741e-15,1.4977699399159464e-18,5.6213708137423354e-18,1.8354233243919898e-13,8.005753667950465e-10,9.218346408302499e-16,5.722429875933159e-14,1.6339371936569815e-16,1.7906608139877866e-13,8.5893719355298e-19,1.4497119137275827e-26,3.0372044388712406e-26,3.066222466613637e-20,1.8703749109226612e-25,6.051503439972666e-27,4.7360674404126283e-20,8.855111390874083e-20
4.563765471512469e-05,0.5145290726706939,9.712456684133475e-08,4.2182775085860235e-08,5.886847557841449e-08,3.877025139304853e-06,0.0,0.0,2.7221964549306775e-06,4.2839817395609395e-08,9.182671113117789e-09,7.092719051723005e-06,2.3823417959285932e-18,4.63109049576041e-25,2.7678873730259783e-21,1.3695976643612513e-16,2.0005690991536574e-14,1.404949557213544e-14,6.284222225849328e-25,-6.807610442671649e-26,-4.1532405379772175e-25,9.631125506684116e-26,1.2726608958226658e-18,5.404364916347046e-19,2.0617550056761783e-19,3.5358353788972955e-24,-1.0959426329203702e-32,8.56941524083659e-27,9.313669744983108e-26,1.4191056622959524e-28,2.3684780409306576e-21,8.559444975803882e-28,1.9320565058932978e-29,1.4709631368974232e-30,3.76,0.0,0.5546792880602656,0.999920347260882,1.0640009163827334e-05,6.056515135945392e-14,1.3883764727756886e-07,1.4400066176277607e-05,1.3537289179963376e-05,9.79796055299745e-14,4.484931023655202e-16,3.758091891564809e-08,3.3511538688846826e-09,1.3395114499729547e-06,8.514902039544932e-06,2.9528453467598196e-10,1.4579504616828139e-08,7.357383289716054e-13,4.108070380692198e-09,2.6197081334068517e-09,1.1236583730802295e-11,1.467586951723321e-08,1.5426000696411858e-14,4.888165973487505e-13,2.75932597812609e-16,9.65653113915576e-10,1.0755228355364868e-14,2.6482449851179497e-12,4.266778909160365e-13,5.678392195544841e-12,6.18751828645182e-18,5.8774355320333496e-05,5.52408358083306e-23,1.219507521835376e-19,2.2709695610028152e-18,7.12947765129997e-11,2.4726232843212705e-11,3.209291882929046e-18,1.2590952281551614e-17,1.3999629855485122e-18,1.275530146477187e-15,7.616665618152083e-15,5.64825157913458e-09,1.38391454336965e-16,9.515944019301528e-13,1.1379163936211753e-13,1.7713886045794705e-15,1.5398882183944122e-18,5.823617553475324e-18,1.8950244386376964e-13,8.005724021669289e-10,9.517777647979578e-16,5.933760875735018e-14,1.6624382471186152e-16,1.7906583337312671e-13,8.869453930068652e-19,1.498524610479149e-26,3.1379707497685964e-26,3.1367697511824346e-20,1.9394482996416688e-25,6.19073483104861e-27,4.895098030359584e-20,9.017262069361802e-20
4.605997777012389e-05,0.5145290825495666,9.712732789847388e-08,4.2184076684502644e-08,5.936772322789927e-08,3.914170478018235e-06,0.0,0.0,2.7474056497060513e-06,4.3631102653938534e-08,9.306408705285693e-09,7.15999051065457e-06,2.446133623019016e-18,4.678569381418376e-25,2.770726667003398e-21,1.382709902112272e-16,2.0229151491067732e-14,1.4382119446915834e-14,6.396348468550785e-25,-8.831906978805115e-26,-2.9511793637411383e-25,9.860515586640506e-26,1.2848654573576819e-18,5.565810557891225e-19,2.093313910533017e-19,3.651651880725727e-24,-7.453773717190018e-33,8.841874525576332e-27,9.625912852724896e-26,1.4520486504248354e-28,2.4107919701521345e-21,8.771714755959751e-28,1.9845325478667107e-29,1.5418492541327655e-30,3.76,0.0,0.554678913661601,0.9999200667219517,1.0824420332741224e-05,6.18888227318754e-14,1.3883742768496717e-07,1.4535100290242464e-05,1.3666614194672671e-05,9.797942122966347e-14,4.484922732119575e-16,3.758078282619671e-08,3.3511496140441576e-09,1.3524260930353023e-06,8.678419592782107e-06,2.983047263608106e-10,1.50017497785384e-08,7.558891829336919e-13,4.152385669749228e-09,2.6956623303438726e-09,1.1453250054111665e-11,1.4850317546799403e-08,1.5848737533980483e-14,4.9453920786161e-13,2.7913127769749057e-16,9.843605011324684e-10,1.093712573916885e-14,2.6994002497082724e-12,4.3118886378625036e-13,5.789152341076231e-12,6.367175597692814e-18,5.8774340214442586e-05,5.684356706233035e-23,1.2547679214309366e-19,2.3160568143535138e-18,7.198213645530577e-11,2.520381928762575e-11,3.2765806949044153e-18,1.2838222261460963e-17,1.4280834523147967e-18,1.3107634613855446e-15,7.757968558286e-15,5.655964809394587e-09,1.4224043602291445e-16,9.656943169569289e-13,1.154951073006169e-13,1.8209511603497797e-15,1.582786740941822e-18,6.031054387773045e-18,1.9560071843201623e-13,8.00569420436229e-10,9.824151956510863e-16,6.150894977861566e-14,1.6911448771318308e-16,1.79065585146891e-13,9.156103863750275e-19,1.548518295739983e-26,3.2411403423896133e-26,3.208183342703518e-20,2.010418397863304e-25,6.331675897837766e-27,5.0577671810232446e-20,9.180875286594098e-20
4.6482300825123085e-05,0.5145290924279947,9.713008806353925e-08,4.218537327181781e-08,5.986693959251279e-08,3.951316823632458e-06,0.0,0.0,2.772604231096773e-06,4.442920665810072e-08,9.430416311144988e-09,7.227261891176264e-06,2.5110239514660806e-18,4.726104657612567e-25,2.7735659165969508e-21,1.3958212413859565e-16,2.0452629134282435e-14,1.471966010727869e-14,6.509904439589449e-25,-9.187192496764548e-26,-2.796533438644367e-25,-8.665351556510059e-26,1.2970695309849186e-18,5.730430044116364e-19,2.1250588050767637e-19,3.77007741544803e-24,-4.2752146305287765e-33,9.120976796882863e-27,9.945131206866623e-26,1.4853740479166597e-28,2.4534775935249825e-21,8.986826681687744e-28,2.037943902140944e-29,1.6154216576855334e-30,3.76,0.0,0.5546785376977392,0.9999197846342605,1.1010388706826529e-05,6.322719734712575e-14,1.3883720811689116e-07,1.4670136695122911e-05,1.3795930154893798e-05,9.797923680107179e-14,4.484914127747223e-16,3.75806460685322e-08,3.3511450580312447e-09,1.3653398391917031e-06,8.843492102036146e-06,3.013283149454454e-10,1.5432061783572705e-08,7.764192628856166e-13,4.196845992168111e-09,2.7730692373496643e-09,1.1671970214107675e-11,1.5025619190122943e-08,1.627943348009437e-14,5.002800936759896e-13,2.823402019913156e-16,1.0032470081427245e-09,1.1120587565626748e-14,2.7510213433097443e-12,4.3570725785011986e-13,5.90103104320841e-12,6.550274310319643e-18,5.877432213164642e-05,5.847699606272077e-23,1.290703403631275e-19,2.3616177934773693e-18,7.266945864036941e-11,2.568597976373614e-11,3.344674983946149e-18,1.3088040040718726e-17,1.4565002773466128e-18,1.3466183317618945e-15,7.900574559092304e-15,5.6634462145152644e-09,1.4615779706298713e-16,9.798407612666416e-13,1.17204298919644e-13,1.8714411450975727e-15,1.626472586737911e-18,6.243760251867564e-18,2.0183913902980946e-13,8.005664220155579e-10,1.0137568998371411e-15,6.373941465725674e-14,1.7200564545161498e-16,1.7906533672033125e-13,9.449419543851624e-19,1.5997111524207277e-26,3.346749584633061e-26,3.280464659744635e-20,2.083320950475134e-25,6.474329436482875e-27,5.2241193007594254e-20,9.345950797191044e-20
4.6904623880122284e-05,0.5145291023059734,9.7132847335872e-08,4.218666498799265e-08,6.036612398609692e-08,3.988464175563905e-06,0.0,0.0,2.797792192593548e-06,4.52341179995915e-08,9.554689808061708e-09,7.294533192123675e-06,2.5770208216274063e-18,4.773696308776293e-25,2.7764051181013676e-21,1.4089316640534365e-16,2.0676123058179136e-14,1.5062149781577957e-14,6.62491700405992e-25,-3.5566430385571583e-25,-3.172039464816692e-25,3.112308566666263e-26,1.3092730999180634e-18,5.89825379020232e-19,2.1569894990302495e-19,3.8911439256869775e-24,-5.7526636790937045e-33,9.404385126708742e-27,1.0271402386337481e-25,1.519081837276041e-28,2.4965351786590734e-21,9.204785680437754e-28,2.0919549137168413e-29,1.6917548451687925e-30,3.76,0.0,0.5546781601688017,0.9999195009919294,1.1197914185469333e-05,6.458027628572933e-14,1.3883698857357505e-07,1.48051754068004e-05,1.3925236881372693e-05,9.797905223114841e-14,4.484905850627457e-16,3.7580508661155835e-08,3.3511402093766966e-09,1.3782526704660685e-06,9.010119456298967e-06,3.043552992459896e-10,1.5870516377622993e-08,7.973331397796473e-13,4.241452124588495e-09,2.851942513055833e-09,1.1892743473696646e-11,1.520178066246427e-08,1.6718184485700147e-14,5.060393585540394e-13,2.855594288329224e-16,1.0223125879397676e-09,1.1305616653397046e-14,2.8031076346942397e-12,4.4023313692115783e-13,6.01403006189966e-12,6.7368465401153426e-18,5.8774307089819363e-05,6.01414207447158e-23,1.3273204910418652e-19,2.407653532151337e-18,7.335674213118107e-11,2.6172714100314194e-11,3.4135781799127233e-18,1.3340409423622029e-17,1.4852139159372458e-18,1.3830994452249285e-15,8.044483626531417e-15,5.670702317665466e-09,1.501440572353685e-16,9.94032961830746e-13,1.1891911895769123e-13,1.922867631428023e-15,1.6709528303540127e-18,6.461814402631464e-18,2.0821970116926513e-13,8.005634073061819e-10,1.0458129076984817e-15,6.603010936678596e-14,1.7491723611709217e-16,1.7906508809383223e-13,9.749499498743388e-19,1.6521212537114188e-26,3.4548351166522986e-26,3.3536151230777175e-20,2.158192073698117e-25,6.618698250531594e-27,5.3941988698026936e-20,9.512488343649656e-20
4.728471462962156e-05,0.5145291111957652,9.713532991714211e-08,4.218782348031519e-08,6.081536203716844e-08,4.021897652220874e-06,0.0,0.0,2.8204522725621457e-06,4.59643490611674e-08,9.66675999648488e-09,7.3550772940043784e-06,2.6373720752275972e-18,4.816576984509662e-25,2.7789603553154046e-21,1.420730245853418e-16,2.087728084292753e-14,1.5374648521115065e-14,6.729697546254368e-25,-7.954191354624484e-26,-3.3025180266224167e-25,2.496219737513184e-26,1.3202558665260375e-18,6.052059936118041e-19,2.1858858296116715e-19,4.002388691511106e-24,-7.176044594881363e-33,9.66453726332929e-27,1.057114072503434e-25,1.5497457817192535e-28,2.5356052568930623e-21,9.40338630898197e-28,2.1409832334608805e-29,1.7628778045708576e-30,3.76,0.0,0.5546778190547196,0.9999192443897134,1.1368018355675932e-05,6.581062037364267e-14,1.388367910059537e-07,1.4926712232879917e-05,1.4041604892440954e-05,9.797888600850074e-14,4.484898150231156e-16,3.758038445387564e-08,3.3511356022296665e-09,1.389873421542547e-06,9.161413374053186e-06,3.0708248747036853e-10,1.6272150006326644e-08,8.164875872254571e-13,4.281722952411688e-09,2.9241934911567025e-09,1.2093194189780684e-11,1.5361066292044806e-08,1.7120027480289517e-14,5.112384967803917e-13,2.884655890902648e-16,1.039624677952948e-09,1.147348518635653e-14,2.850382523230965e-12,4.4431288076003746e-13,6.116688516004594e-12,6.907758366726581e-18,5.877429116967338e-05,6.166613755214303e-23,1.3608640387254034e-19,2.449492476070029e-18,7.39752634169514e-11,2.6614685508471537e-11,3.476285516194425e-18,1.3569726628456418e-17,1.5113103418858577e-18,1.4164717449228084e-15,8.175115912742253e-15,5.677045415153687e-09,1.537910281234819e-16,1.006844436858019e-12,1.2046719201214635e-13,1.9699596872126344e-15,1.7116701052645375e-18,6.662701695695109e-18,2.1408539801781072e-13,8.005606804632501e-10,1.0752823874662257e-15,6.814415633914381e-14,1.7755508767124153e-16,1.7906486415924643e-13,1.0025436953878822e-18,1.7003463585254385e-26,3.5542598355535345e-26,3.420194836678419e-20,2.227289479049824e-25,6.750099062311091e-27,5.550494274516168e-20,9.663621967757634e-20
4.766480537912084e-05,0.5145291200851847,9.713781177428859e-08,4.218897823413979e-08,6.12645731355614e-08,4.055331943096082e-06,0.0,0.0,2.843103740427413e-06,4.6700076534690546e-08,9.779039506184709e-09,7.415621329707495e-06,2.6986324788942244e-18,4.859503302050839e-25,2.781515547825021e-21,1.4325280574346442e-16,2.1078450608089877e-14,1.569120553211528e-14,6.835703932730031e-25,-1.1709641382417858e-25,-2.9164458195195845e-25,8.40232497199002e-26,1.3312381984861876e-18,6.208508325595349e-19,2.2149323727219586e-19,4.11582257573138e-24,-7.685302936318003e-33,9.929293381215983e-27,1.0876711225129244e-25,1.5807194437323717e-28,2.5749770405730333e-21,9.604299376636294e-28,2.1904229864205216e-29,1.836354511089078e-30,3.76,0.0,0.5546774766731172,0.9999189865299638,1.1539383620922156e-05,6.705287650562795e-14,1.3883659345874766e-07,1.5048250952254771e-05,1.41579651489223e-05,9.797871967495473e-14,4.4848905551721e-16,3.7580259747673e-08,3.351130770645035e-09,1.401493403944357e-06,9.313966540604057e-06,3.098124243900794e-10,1.6680495642412654e-08,8.359600352968782e-13,4.3221130794599716e-09,2.997653237514016e-09,1.2295306757510513e-11,1.5521057984468436e-08,1.7528544636090736e-14,5.164526816715966e-13,2.9138018317532443e-16,1.0570817441375538e-09,1.164262758271323e-14,2.8980332609125845e-12,4.4839878633904595e-13,6.22025716698136e-12,7.08153369418028e-18,5.877427620615525e-05,6.321640519701568e-23,1.394969738860941e-19,2.4917175800680148e-18,7.45937519236454e-11,2.7060361469628933e-11,3.5396533706848376e-18,1.380111647069436e-17,1.5376478856933803e-18,1.4503584771248848e-15,8.306803682575774e-15,5.683215652792833e-09,1.5749460295148216e-16,1.0196918160052811e-12,1.2201968132489454e-13,2.0178243004685705e-15,1.7530417239422467e-18,6.868043781888268e-18,2.2006932879525644e-13,8.005579410196495e-10,1.1053460311648573e-15,7.030872122103661e-14,1.802093971550137e-16,1.7906464006318583e-13,1.030700671953169e-18,1.7495859145373293e-26,3.655747347323217e-26,3.4874807516391595e-20,2.298038033708053e-25,6.882893571230878e-27,5.709877528971751e-20,9.81593944329798e-20
4.804489612862012e-05,0.514529128974228,9.714029290683447e-08,4.219012934380775e-08,6.171375678159479e-08,4.088767047763582e-06,0.0,0.0,2.8657465914705857e-06,4.744129212781695e-08,9.891525599992571e-09,7.476165298447598e-06,2.7608073209680747e-18,4.902475251056219e-25,2.7840706929339332e-21,1.4443250856757732e-16,2.1279631832482902e-14,1.6011844281752482e-14,6.942949516375301e-25,-5.469392943116635e-26,-2.4014462632383095e-25,3.1009226202662733e-26,1.3422200835803523e-18,6.36762111669087e-19,2.244128999522189e-19,4.231469472659998e-24,-5.058212575136621e-33,1.0200273663058873e-26,1.118817042263111e-25,1.6120028192590977e-28,2.614650729921632e-21,9.807528197068248e-28,2.2404831414731343e-29,1.9122419301711254e-30,3.76,0.0,0.5546771330240862,0.9999187274143365,1.1712009903406734e-05,6.830704536181005e-14,1.388363959321269e-07,1.5169791576819471e-05,1.4274317520700112e-05,9.797855323407729e-14,4.484882899275513e-16,3.7580134555006705e-08,3.3511257203618817e-09,1.4131126046121806e-06,9.46777887056375e-06,3.1254510913043983e-10,1.7095608446162115e-08,8.557539002235603e-13,4.3626230699292564e-09,3.0723316989534937e-09,1.2499080616775203e-11,1.56817603032082e-08,1.794380766356865e-14,5.216819887969392e-13,2.943032530525159e-16,1.0746837518413262e-09,1.1813045938014445e-14,2.9460593973141423e-12,4.524909008069629e-13,6.324737327357571e-12,7.258196251676418e-18,5.877426064911295e-05,6.479243308127631e-23,1.429642359395168e-19,2.5343296106571217e-18,7.521220697298259e-11,2.7509741849281563e-11,3.6036842673446785e-18,1.4034581708447915e-17,1.5642268775626752e-18,1.484763023392931e-15,8.439546931090426e-15,5.689217417529927e-09,1.61255156668554e-16,1.0325745643807501e-12,1.2357652097730439e-13,2.0664681114543303e-15,1.7950728371288157e-18,7.077899087074023e-18,2.261729743632105e-13,8.005551892456773e-10,1.1360112820387963e-15,7.252463790507938e-14,1.8288012168229312e-16,1.7906441580586758e-13,1.059428211977225e-18,1.799853507956299e-26,3.759324927891511e-26,3.555473910102882e-20,2.3704650020300717e-25,7.017083831824263e-27,5.872381208447589e-20,9.969440579302309e-20
